userid,wid,tenure,weight,date,financial_past_12m,financial_12m,prob_move_house,prob_unrate_up,prob_irate_up,prob_stocks_up,infl_1y,infl_1y_bin_mean,infl_1y_bin_var,infl_1y_bin_median,infl_1y_bin_iqr,infl_1y_bin_prob_defl,infl_3y,infl_3y_bin_mean,infl_3y_bin_var,infl_3y_bin_median,infl_3y_bin_iqr,infl_3y_bin_prob_defl,infl_5y,working,num_jobs,self_employed,prob_lose_job,prob_leave_job,looking_for_job,prob_accept_job_12m,prob_accept_job_3m,jobless_length,prob_search_job_12m,prob_search_job_3m,earnings_change,hh_inc_change,hh_spending_change,taxes_change,credit_cond_past_12m,credit_cond_12m,prob_miss_paym_3m,house_price_change,house_price_change_3y,govt_debt_change,num_lit_q1,num_lit_q1_correct,num_lit_q2,num_lit_q2_correct,num_lit_q3,num_lit_q3_correct,num_lit_q5,num_lit_q5_correct,num_lit_q6,num_lit_q6_correct,num_lit_q8,num_lit_q8_correct,num_lit_q9,num_lit_q9_correct,age_init,female,hispanic,black,educ,owner,health,take_fin_risk,hh_changed,num_kids,same_employer,couple,hh_inc_bin,hh_inc_bin_rank
70110972,202101,14,0.91,2021-01-09,4,3,4.00,14.00,21.00,50.00,1.00,1.00,0.33,1.00,1.00,0.00,2.00,1.55,0.40,1.55,0.91,0.00,,1,1.00,0.00,3.00,7.00,0,,,,,,1.00,1.00,1.00,2.00,3.00,3.00,1.00,5.00,5.00,10.00,,,,,,,,,,,,,,,40.00,0.00,0.00,0.00,4.00,,,2.00,0,2.00,1.00,1.00,10.00,82.20
70110972,202102,15,0.93,2021-02-04,3,3,5.00,10.00,30.00,79.00,1.00,1.00,1.20,1.00,1.62,20.00,1.00,1.00,1.20,1.00,1.62,20.00,,1,1.00,0.00,5.00,50.00,0,,,,,,1.00,2.00,3.00,2.00,3.00,3.00,0.00,5.00,5.00,10.00,,,,,,,,,,,,,,,40.00,0.00,0.00,0.00,4.00,,,2.00,0,2.00,1.00,1.00,10.00,82.20
70110997,202101,14,0.63,2021-01-15,3,3,1.00,74.00,30.00,30.00,3.00,3.56,10.25,3.35,4.36,13.10,3.00,2.52,20.15,2.45,6.14,29.40,,1,1.00,1.00,,,0,,,,,,5.00,5.00,7.00,8.00,3.00,2.00,2.00,6.00,6.00,14.00,,,,,,,,,,,,,,,53.00,0.00,0.00,0.00,3.00,,,2.00,0,0.00,,1.00,4.00,20.60
70110997,202102,15,0.63,2021-02-05,3,3,1.00,10.00,3.00,31.00,5.00,3.56,10.25,3.35,4.36,13.10,3.00,3.12,14.02,2.81,5.12,21.35,,1,1.00,1.00,,,0,,,,,,0.00,0.00,2.00,4.00,3.00,3.00,1.00,6.00,4.00,15.00,,,,,,,,,,,,,,,53.00,0.00,0.00,0.00,3.00,,,2.00,0,0.00,,1.00,4.00,20.60
70111038,202101,14,0.51,2021-01-13,3,2,0.00,41.00,10.00,11.00,5.00,1.46,0.36,1.46,0.86,0.00,5.00,5.14,3.88,5.43,3.12,0.00,,1,1.00,0.00,10.00,8.00,0,,,,,,3.00,3.00,3.00,5.00,2.00,2.00,9.00,5.00,5.00,10.00,,,,,,,,,,,,,,,55.00,1.00,0.00,1.00,4.00,,,1.00,0,1.00,1.00,1.00,6.00,34.60
70111038,202102,15,0.54,2021-02-03,4,3,2.00,20.00,7.00,6.00,5.00,1.55,0.40,1.55,0.91,0.00,8.00,6.09,6.20,5.86,4.00,0.00,,1,1.00,0.00,2.00,11.00,0,,,,,,3.00,3.00,3.00,5.00,2.00,2.00,5.00,3.00,5.00,30.00,,,,,,,,,,,,,,,55.00,1.00,0.00,1.00,4.00,,,1.00,0,1.00,1.00,1.00,6.00,34.60
70111180,202101,14,0.57,2021-01-31,4,4,10.00,60.00,1.00,60.00,3.00,2.62,1.19,2.88,1.54,2.50,1.00,0.31,2.37,0.12,2.49,47.61,,1,1.00,0.00,20.00,1.00,0,,,,,,2.00,2.00,-20.00,0.00,3.00,3.00,49.00,10.00,2.00,30.00,,,,,,,,,,,,,,,43.00,1.00,0.00,1.00,3.00,,,3.00,0,1.00,0.00,0.00,4.00,20.60
70111180,202102,15,0.54,2021-02-07,4,4,10.00,30.00,3.00,60.00,4.00,2.88,0.70,2.85,1.16,0.00,2.00,1.00,0.58,1.00,1.08,10.00,,1,1.00,0.00,40.00,1.00,0,,,,,,2.00,2.00,-20.00,1.00,3.00,3.00,40.00,6.00,5.00,30.00,,,,,,,,,,,,,,,43.00,1.00,0.00,1.00,3.00,,,3.00,0,1.00,1.00,0.00,4.00,20.60
70111224,202101,15,0.51,2021-01-09,2,4,15.00,10.00,12.00,25.00,15.00,12.45,8.99,12.95,4.66,0.00,10.00,10.20,3.61,10.58,2.85,0.00,,0,,,,,0,,,,,,,1.30,15.00,12.00,2.00,4.00,10.00,15.00,15.00,17.00,,,,,,,,,,,,,,,70.00,1.00,0.00,0.00,4.00,,,4.00,0,0.00,,0.00,2.00,7.60
70111224,202102,16,0.58,2021-02-07,2,5,7.00,30.00,60.00,74.00,8.00,12.45,8.99,12.95,4.66,0.00,6.50,6.69,3.31,6.96,2.89,0.00,,0,,,,,0,,,,,,,2.00,10.00,15.00,1.00,5.00,15.00,18.00,20.00,15.00,,,,,,,,,,,,,,,70.00,1.00,0.00,0.00,4.00,,,4.00,0,0.00,,0.00,2.00,7.60
70111340,202102,13,0.54,2021-02-01,3,3,0.00,0.00,100.00,50.00,3.00,2.00,0.67,2.00,1.17,0.00,8.00,8.00,2.67,8.00,2.34,0.00,,0,,,,,0,,,,11.00,12.00,,2.00,8.00,5.00,2.00,2.00,0.00,3.00,-5.00,10.00,,,,,,,,,,,,,,,54.00,0.00,0.00,0.00,4.00,,,4.00,0,2.00,,1.00,8.00,54.10
70111348,202101,10,1.07,2021-01-30,3,3,5.00,10.00,10.00,75.00,1.00,3.05,15.60,2.42,5.32,24.35,1.00,0.00,5.33,-0.00,4.00,50.00,,1,1.00,0.00,10.00,10.00,0,,,,,,1.00,1.00,1.00,1.00,3.00,3.00,0.00,1.00,1.00,2.00,,,,,,,,,,,,,,,25.00,1.00,0.00,0.00,3.00,,,2.00,0,0.00,1.00,0.00,3.00,13.80
70111348,202102,11,1.12,2021-02-15,3,3,5.00,25.00,65.00,60.00,1.00,2.14,6.24,1.92,4.02,24.41,1.00,0.00,5.33,-0.00,4.00,50.00,,1,1.00,0.00,5.00,10.00,0,,,,,,1.00,1.00,1.00,1.00,3.00,3.00,1.00,1.00,1.00,10.00,,,,,,,,,,,,,,,25.00,1.00,0.00,0.00,3.00,,,2.00,0,0.00,1.00,0.00,3.00,13.80
70111408,202101,15,1.05,2021-01-16,3,3,1.00,50.00,50.00,30.00,1.00,2.00,0.67,2.00,1.17,0.00,2.00,2.00,0.67,2.00,1.17,0.00,,1,1.00,0.00,5.00,2.00,0,,,,,,2.00,1.00,1.00,2.00,3.00,3.00,2.00,3.00,5.00,10.00,,,,,,,,,,,,,,,56.00,0.00,0.00,0.00,3.00,,,2.00,0,0.00,1.00,1.00,9.00,69.20
70111408,202102,16,0.97,2021-02-12,3,3,3.00,50.00,11.00,11.00,3.00,2.97,0.37,2.95,0.83,0.00,5.00,6.10,2.23,6.44,2.12,0.00,,1,1.00,0.00,5.00,1.00,0,,,,,,3.00,0.00,2.00,2.00,3.00,3.00,1.00,5.00,5.00,10.00,,,,,,,,,,,,,,,56.00,0.00,0.00,0.00,3.00,,,2.00,0,0.00,1.00,1.00,9.00,69.20
70111473,202101,14,0.58,2021-01-02,2,3,0.00,20.00,7.00,30.00,10.00,9.88,6.10,10.19,4.00,0.00,5.00,2.50,3.28,2.17,2.76,0.00,,1,1.00,0.00,1.00,0.00,0,,,,,,1.00,1.00,5.00,3.00,2.00,2.00,1.00,7.00,3.00,35.00,,,,,,,,,,,,,,,75.00,1.00,0.00,0.00,4.00,,,3.00,0,0.00,1.00,0.00,5.00,27.70
70111473,202102,15,0.58,2021-02-03,2,3,3.00,8.00,1.00,4.00,7.00,9.88,6.10,10.19,4.00,0.00,5.00,4.00,0.67,4.00,1.17,0.00,,1,1.00,0.00,2.00,1.00,0,,,,,,1.00,1.00,-3.00,3.00,1.00,2.00,1.00,7.00,3.00,35.00,,,,,,,,,,,,,,,75.00,1.00,0.00,0.00,4.00,,,3.00,0,0.00,1.00,0.00,6.00,34.60
70111571,202101,14,0.96,2021-01-26,2,1,79.00,64.00,40.00,56.00,2.00,1.79,1.02,1.86,1.47,5.00,3.00,2.00,0.67,2.00,1.17,0.00,,1,1.00,0.00,24.00,83.00,0,,,,,,2.00,-30.00,-10.00,5.00,3.00,3.00,69.00,4.00,2.00,10.00,,,,,,,,,,,,,,,60.00,1.00,0.00,0.00,3.00,,,4.00,0,1.00,1.00,1.00,9.00,69.20
70111571,202102,15,1.00,2021-02-11,2,1,84.00,70.00,50.00,40.00,2.00,1.00,0.58,1.00,1.08,10.00,3.00,2.45,0.40,2.45,0.91,0.00,,1,1.00,0.00,24.00,80.00,0,,,,,,1.00,-20.00,-20.00,5.00,3.00,3.00,34.00,4.00,1.00,10.00,,,,,,,,,,,,,,,60.00,1.00,0.00,0.00,3.00,,,4.00,0,1.00,1.00,1.00,9.00,69.20
70111579,202101,14,0.83,2021-01-23,4,4,3.00,2.00,5.00,70.00,9.00,7.28,13.41,7.51,6.19,0.00,6.00,6.30,4.14,6.69,3.09,0.00,,1,1.00,0.00,5.00,5.00,0,,,,,,6.00,5.00,2.00,3.00,2.00,3.00,1.00,5.00,-3.00,10.00,,,,,,,,,,,,,,,34.00,0.00,0.00,0.00,4.00,,,5.00,0,1.00,1.00,1.00,9.00,69.20
70111579,202102,15,0.78,2021-02-09,3,3,0.00,11.00,0.00,19.00,15.00,10.13,6.98,10.63,4.02,0.00,-30.00,-0.88,29.05,-0.53,8.98,53.00,,1,1.00,0.00,0.00,0.00,0,,,,,,20.00,15.00,-10.00,-5.00,2.00,4.00,0.00,25.00,10.00,25.00,,,,,,,,,,,,,,,34.00,0.00,0.00,0.00,4.00,,,5.00,0,1.00,1.00,1.00,9.00,69.20
70111647,202101,11,3.09,2021-01-08,3,2,0.00,50.00,0.00,1.00,5.00,6.00,1.33,6.00,2.00,0.00,8.00,10.00,1.33,10.00,2.00,0.00,,1,1.00,0.00,0.00,1.00,0,,,,,,0.00,0.00,5.00,5.00,3.00,3.00,0.00,-2.00,-5.00,50.00,,,,,,,,,,,,,,,62.00,1.00,0.00,0.00,2.00,,,5.00,0,0.00,1.00,0.00,4.00,20.60
70111647,202102,12,2.98,2021-02-11,3,2,0.00,20.00,0.00,0.00,10.00,10.00,1.33,10.00,2.00,0.00,10.00,10.00,1.33,10.00,2.00,0.00,,1,1.00,0.00,0.00,0.00,0,,,,,,5.00,-2.00,10.00,1.00,3.00,3.00,0.00,-3.00,-5.00,50.00,,,,,,,,,,,,,,,62.00,1.00,0.00,0.00,2.00,,,5.00,0,0.00,1.00,0.00,3.00,13.80
70111733,202101,15,0.59,2021-01-12,2,2,0.00,50.00,50.00,50.00,5.00,3.90,5.45,4.10,3.67,6.13,3.00,1.00,1.69,1.00,2.00,25.00,,0,,,,,0,,,14.00,50.00,10.00,,3.00,-3.00,-5.00,3.00,3.00,0.00,5.00,5.00,5.00,,,,,,,,,,,,,,,61.00,1.00,0.00,0.00,4.00,,,3.00,0,0.00,,1.00,8.00,54.10
70111733,202102,16,0.65,2021-02-10,3,2,1.00,50.00,25.00,50.00,5.00,4.81,5.05,4.67,3.33,0.00,3.00,2.64,4.01,2.59,3.02,10.22,,0,,,,,0,,,15.00,50.00,10.00,,3.00,3.00,5.00,3.00,3.00,0.00,5.00,5.00,5.00,,,,,,,,,,,,,,,61.00,1.00,0.00,0.00,4.00,,,3.00,0,0.00,,1.00,7.00,42.80
70111787,202101,15,3.59,2021-01-11,3,3,6.00,60.00,46.00,32.00,35.00,21.81,92.96,22.10,16.53,0.00,35.00,16.94,13.33,16.94,5.24,0.00,,1,1.00,0.00,7.00,7.00,0,,,,,,1.00,5.00,5.00,20.00,3.00,2.00,11.00,5.00,10.00,30.00,,,,,,,,,,,,,,,48.00,1.00,0.00,0.00,1.00,,,2.00,0,2.00,1.00,1.00,7.00,42.80
70111787,202102,16,3.17,2021-02-02,4,2,6.00,79.00,50.00,20.00,30.00,20.31,47.36,21.14,11.16,0.00,35.00,20.31,47.36,21.14,11.16,0.00,,1,1.00,0.00,15.00,22.00,0,,,,,,1.00,10.00,5.00,20.00,3.00,3.00,15.00,10.00,10.00,30.00,,,,,,,,,,,,,,,48.00,1.00,0.00,0.00,1.00,,,2.00,0,2.00,1.00,1.00,7.00,42.80
70112078,202101,14,0.54,2021-01-11,3,4,1.00,60.00,75.00,50.00,-10.00,-6.51,11.20,-6.69,5.68,100.00,-5.00,-6.09,6.20,-5.86,4.00,100.00,,1,1.00,0.00,5.00,5.00,0,,,,,,3.00,5.00,-10.00,-3.00,3.00,2.00,5.00,5.00,5.00,50.00,,,,,,,,,,,,,,,30.00,1.00,0.00,0.00,4.00,,,3.00,0,1.00,1.00,1.00,7.00,42.80
70112078,202102,15,0.52,2021-02-10,3,4,15.00,75.00,75.00,75.00,-10.00,-1.79,2.72,-1.78,2.34,85.26,-15.00,-3.09,2.14,-2.93,2.04,100.00,,1,1.00,0.00,10.00,10.00,0,,,,,,3.00,10.00,10.00,-5.00,2.00,2.00,5.00,5.00,5.00,25.00,,,,,,,,,,,,,,,30.00,1.00,0.00,0.00,4.00,,,3.00,0,1.00,1.00,1.00,7.00,42.80
70112093,202101,14,3.96,2021-01-22,3,2,5.00,25.00,10.00,10.00,20.00,2.02,212.13,2.02,25.22,46.00,20.00,0.50,212.13,0.50,25.22,49.00,,0,,,,,0,,,,,,,2.00,-1.00,0.00,3.00,3.00,5.00,10.00,-5.00,-25.00,,,,,,,,,,,,,,,62.00,1.00,0.00,1.00,2.00,,,4.00,0,2.00,,0.00,2.00,7.60
70112093,202102,15,3.97,2021-02-02,3,3,10.00,20.00,10.00,10.00,25.00,0.50,212.13,0.50,25.22,49.00,20.00,-2.02,212.13,-2.02,25.22,54.00,,0,,,,,0,,,,,,,1.00,1.00,2.00,3.00,3.00,5.00,10.00,-5.00,-5.00,,,,,,,,,,,,,,,62.00,1.00,0.00,1.00,2.00,,,4.00,0,2.00,,0.00,2.00,7.60
70112118,202101,10,0.66,2021-01-23,3,4,1.00,20.00,20.00,60.00,3.00,4.00,0.67,4.00,1.17,0.00,-6.00,-4.00,0.67,-4.00,1.17,100.00,,1,1.00,0.00,0.00,4.00,0,,,,,,2.00,2.00,1.00,0.00,4.00,3.00,0.00,5.00,5.00,10.00,,,,,,,,,,,,,,,37.00,1.00,0.00,0.00,4.00,,,6.00,0,2.00,1.00,1.00,9.00,69.20
70112118,202102,11,0.66,2021-02-17,4,4,0.00,10.00,56.00,60.00,-2.00,-2.00,0.67,-2.00,1.17,100.00,2.00,2.00,0.67,2.00,1.17,0.00,,1,1.00,0.00,0.00,0.00,0,,,,,,2.00,2.00,0.00,0.00,4.00,4.00,0.00,5.00,5.00,10.00,,,,,,,,,,,,,,,37.00,1.00,0.00,0.00,4.00,,,6.00,0,2.00,1.00,1.00,9.00,69.20
70112208,202101,14,0.58,2021-01-15,2,4,10.00,10.00,5.00,70.00,5.00,5.34,2.21,5.22,2.12,0.00,3.00,2.68,0.63,2.68,1.09,0.01,,0,,,,,0,,,,0.00,0.00,,2.00,10.00,1.00,2.00,4.00,0.00,3.00,4.00,30.00,,,,,,,,,,,,,,,67.00,1.00,0.00,0.00,4.00,,,3.00,0,1.00,,1.00,7.00,42.80
70112208,202102,15,0.58,2021-02-02,1,4,10.00,10.00,10.00,40.00,5.00,5.34,2.21,5.22,2.12,0.00,3.00,2.68,0.63,2.68,1.09,0.01,,0,,,,,0,,,,100.00,0.00,,2.00,8.00,2.00,2.00,4.00,0.00,1.00,3.00,30.00,,,,,,,,,,,,,,,67.00,1.00,0.00,0.00,4.00,,,3.00,0,1.00,,1.00,7.00,42.80
70112290,202101,12,0.79,2021-01-17,4,2,15.00,70.00,20.00,25.00,20.00,15.54,40.09,16.39,10.19,0.00,20.00,19.32,118.85,19.45,18.81,0.00,,1,1.00,0.00,35.00,15.00,0,,,,,,0.00,0.00,10.00,20.00,4.00,4.00,0.00,3.00,1.00,60.00,,,,,,,,,,,,,,,56.00,0.00,0.00,0.00,4.00,,,5.00,0,0.00,1.00,1.00,8.00,54.10
70112346,202101,14,1.06,2021-01-24,4,3,1.00,25.00,20.00,10.00,7.00,6.30,10.96,5.88,4.66,0.00,3.00,4.63,11.43,4.14,4.56,4.96,,1,1.00,0.00,5.00,4.00,0,,,,,,2.00,2.00,-2.00,1.00,4.00,3.00,0.00,10.00,-5.00,25.00,,,,,,,,,,,,,,,56.00,1.00,0.00,0.00,3.00,,,3.00,0,0.00,1.00,1.00,6.00,34.60
70112346,202102,15,1.10,2021-02-11,4,4,1.00,10.00,15.00,50.00,5.00,5.96,11.96,5.79,4.73,3.22,-10.00,-6.26,17.29,-6.84,6.18,90.98,,1,1.00,0.00,5.00,2.00,0,,,,,,2.00,3.00,-2.00,2.00,5.00,5.00,0.00,15.00,-10.00,15.00,,,,,,,,,,,,,,,56.00,1.00,0.00,0.00,3.00,,,3.00,0,0.00,1.00,1.00,6.00,34.60
70112358,202101,14,0.47,2021-01-24,3,3,0.00,11.00,4.00,5.00,5.00,5.25,1.26,5.25,1.61,0.00,8.00,9.25,1.26,9.25,1.61,0.00,,1,1.00,0.00,0.00,0.00,0,,,,,,3.00,3.00,8.00,10.00,3.00,2.00,2.00,10.00,10.00,10.00,,,,,,,,,,,,,,,67.00,1.00,0.00,0.00,4.00,,,2.00,0,1.00,1.00,0.00,3.00,13.80
70112358,202102,15,0.49,2021-02-05,3,3,0.00,10.00,1.00,3.00,5.00,5.25,1.26,5.25,1.61,0.00,6.00,5.42,1.11,5.42,1.51,0.00,,1,1.00,0.00,0.00,0.00,0,,,,,,3.00,3.00,5.00,8.00,2.00,2.00,0.00,5.00,5.00,15.00,,,,,,,,,,,,,,,67.00,1.00,0.00,0.00,4.00,,,2.00,0,1.00,1.00,0.00,3.00,13.80
70112543,202101,2,0.90,2021-01-26,1,3,0.00,40.00,20.00,25.00,10.00,10.86,27.43,11.27,8.77,0.00,12.00,10.67,28.07,10.39,8.12,0.00,,0,0.00,,,,0,,,,100.00,100.00,,10.00,40.00,20.00,1.00,1.00,50.00,15.00,20.00,68.00,,,,,,,,,,,,,,,50.00,1.00,1.00,0.00,3.00,,,4.00,0,1.00,,0.00,1.00,2.30
70112543,202103,3,1.02,2021-03-10,3,3,0.00,20.00,8.00,9.00,10.00,13.80,41.47,14.39,10.71,0.00,5.00,10.22,21.36,10.70,7.63,0.00,,0,,,,,1,75.00,80.00,12.00,,,,10.00,5.00,9.00,2.00,2.00,20.00,13.00,11.00,27.00,,,,,,,,,,,,,,,50.00,1.00,1.00,0.00,3.00,,,4.00,0,1.00,,0.00,1.00,2.30
70112543,202104,4,0.91,2021-04-30,2,3,0.00,50.00,45.00,45.00,25.00,11.49,19.44,12.16,6.99,0.00,28.00,9.38,26.23,9.51,8.79,0.00,,0,,,,,1,80.00,90.00,12.00,,,,40.00,25.00,15.00,2.00,2.00,25.00,20.00,30.00,25.00,,,,,,,,,,,,,,,50.00,1.00,1.00,0.00,3.00,,,4.00,0,1.00,,0.00,1.00,2.30
70112543,202105,5,0.62,2021-05-31,2,3,5.00,44.00,46.00,47.00,10.00,13.67,24.63,14.49,7.76,0.00,10.00,13.74,36.14,13.81,9.34,0.00,,0,,,,,1,95.00,95.00,12.00,,,,45.00,20.00,10.00,2.00,2.00,25.00,10.00,10.00,10.00,,,,,,,,,,,,,,,50.00,1.00,1.00,0.00,3.00,,,4.00,0,1.00,,0.00,1.00,2.30
70112547,202101,1,0.66,2021-01-06,1,3,51.00,17.00,39.00,89.00,3.00,2.61,1.04,2.54,1.44,0.00,4.00,3.02,1.29,2.95,1.61,0.00,,1,1.00,0.00,50.00,50.00,0,,,,,,-6.00,-5.00,-5.00,5.00,4.00,4.00,0.00,-10.00,,,150.00,1.00,242.00,1.00,10.00,1.00,100.00,1.00,5.00,1.00,3.00,1.00,2.00,1.00,38.00,0.00,0.00,0.00,4.00,1.00,2.00,5.00,0,0.00,,0.00,9.00,69.20
70112569,202101,1,0.91,2021-01-22,2,4,12.00,72.00,47.00,62.00,-70.00,3.11,0.21,3.11,0.65,0.00,-2.00,-0.89,0.21,-0.89,0.65,98.00,,1,2.00,0.00,15.00,11.00,0,,,,,,,10.00,30.00,1.00,2.00,4.00,3.00,9.00,,,150.00,1.00,220.00,0.00,1.00,0.00,100.00,1.00,5.00,1.00,3.00,1.00,2.00,1.00,60.00,0.00,0.00,0.00,4.00,1.00,3.00,2.00,0,0.00,,1.00,9.00,69.20
70112569,202102,2,0.98,2021-02-22,2,4,6.00,46.00,37.00,39.00,50.00,10.14,59.46,8.47,11.27,0.00,12.00,5.80,128.01,4.30,17.47,36.68,,1,,,,,0,,,,,,,0.00,,12.00,5.00,3.00,3.00,12.00,10.00,50.00,,,,,,,,,,,,,,,60.00,0.00,0.00,0.00,4.00,,,2.00,0,0.00,,1.00,9.00,69.20
70112569,202104,3,0.97,2021-04-10,4,3,10.00,11.00,47.00,47.00,50.00,-0.80,5.50,-0.88,3.85,61.47,3.00,,,,,,,1,2.00,0.00,15.00,4.00,0,,,,,,0.00,,,1.00,4.00,4.00,3.00,5.00,,,,,,,,,,,,,,,,,60.00,0.00,0.00,0.00,4.00,,,2.00,0,0.00,1.00,1.00,8.00,54.10
