userid,wid,tenure,weight,date,financial_past_12m,financial_12m,prob_move_house,prob_unrate_up,prob_irate_up,prob_stocks_up,infl_1y,infl_1y_bin_mean,infl_1y_bin_var,infl_1y_bin_median,infl_1y_bin_iqr,infl_1y_bin_prob_defl,infl_3y,infl_3y_bin_mean,infl_3y_bin_var,infl_3y_bin_median,infl_3y_bin_iqr,infl_3y_bin_prob_defl,infl_5y,working,num_jobs,self_employed,prob_lose_job,prob_leave_job,looking_for_job,prob_accept_job_12m,prob_accept_job_3m,jobless_length,prob_search_job_12m,prob_search_job_3m,earnings_change,hh_inc_change,hh_spending_change,taxes_change,credit_cond_past_12m,credit_cond_12m,prob_miss_paym_3m,house_price_change,house_price_change_3y,govt_debt_change,num_lit_q1,num_lit_q1_correct,num_lit_q2,num_lit_q2_correct,num_lit_q3,num_lit_q3_correct,num_lit_q5,num_lit_q5_correct,num_lit_q6,num_lit_q6_correct,num_lit_q8,num_lit_q8_correct,num_lit_q9,num_lit_q9_correct,age_init,female,hispanic,black,educ,owner,health,take_fin_risk,hh_changed,num_kids,same_employer,couple,hh_inc_bin,hh_inc_bin_rank
70103545,202001,11,0.71,2020-01-03,4,3,1.00,50.00,0.00,50.00,3.00,3.40,0.76,3.38,1.21,0.00,3.00,2.61,1.04,2.54,1.44,0.00,,1,1.00,0.00,5.00,5.00,0,,,,,,1.00,1.00,3.00,2.00,3.00,3.00,5.00,3.00,3.00,5.00,,,,,,,,,,,,,,,39.00,1.00,0.00,0.00,4.00,,,2.00,0,2.00,1.00,1.00,9.00,70.70
70103580,202001,12,0.79,2020-01-02,3,3,90.00,30.00,20.00,20.00,20.00,3.97,51.38,4.97,9.97,26.91,25.00,-0.34,138.43,-0.64,20.20,51.59,,0,,,,,0,,,,0.00,0.00,,10.00,20.00,10.00,3.00,4.00,10.00,20.00,25.00,40.00,,,,,,,,,,,,,,,69.00,1.00,0.00,0.00,3.00,,,5.00,0,0.00,,1.00,3.00,14.50
70103626,202001,12,0.37,2020-01-16,4,4,0.00,30.00,20.00,49.00,2.00,3.02,1.29,2.95,1.61,0.00,3.00,3.42,1.20,3.38,1.55,0.00,,0,,,,,0,,,,0.00,0.00,,3.00,3.00,3.00,4.00,4.00,0.00,5.00,3.00,5.00,,,,,,,,,,,,,,,73.00,0.00,0.00,0.00,4.00,,,4.00,0,0.00,,1.00,8.00,55.70
70103660,202001,12,0.81,2020-01-05,3,3,0.00,15.00,15.00,9.00,3.10,3.00,0.33,3.00,1.00,0.00,3.20,3.00,0.33,3.00,1.00,0.00,,0,,,,,0,,,,0.00,0.00,,0.00,0.00,0.00,3.00,3.00,0.00,3.00,3.00,5.00,,,,,,,,,,,,,,,81.00,0.00,0.00,0.00,4.00,,,1.00,0,0.00,,1.00,9.00,70.70
70103707,202001,10,0.87,2020-01-03,4,4,4.00,20.00,20.00,30.00,2.00,2.91,3.94,2.61,3.16,0.00,2.00,2.91,3.94,2.61,3.16,0.00,,1,1.00,0.00,10.00,41.00,0,,,,,,1.00,1.00,1.00,1.00,4.00,4.00,2.00,1.00,1.00,5.00,,,,,,,,,,,,,,,53.00,0.00,0.00,0.00,3.00,,,2.00,0,0.00,1.00,0.00,5.00,28.90
70103710,202001,12,0.89,2020-01-05,4,4,10.00,89.00,50.00,50.00,2.00,1.85,1.65,2.00,1.96,10.00,2.00,1.51,2.00,1.41,2.01,15.00,,1,2.00,0.00,5.00,0.00,0,,,,,,3.00,4.00,1.00,4.00,3.00,3.00,0.00,1.00,1.00,5.00,,,,,,,,,,,,,,,35.00,1.00,0.00,0.00,4.00,,,3.00,0,0.00,1.00,1.00,11.00,94.90
70103731,202001,11,0.57,2020-01-06,2,4,0.00,50.00,10.00,30.00,50.00,25.00,56.33,25.00,13.00,0.00,50.00,25.00,56.33,25.00,13.00,0.00,,0,,,,,0,,,,0.00,0.00,,0.00,-25.00,25.00,3.00,3.00,30.00,25.00,35.00,100.00,,,,,,,,,,,,,,,58.00,1.00,0.00,0.00,3.00,,,1.00,1,0.00,,1.00,6.00,36.00
70103997,202001,11,0.73,2020-01-17,4,4,55.00,50.00,40.00,16.00,-2.00,-0.55,5.01,-0.65,3.12,60.94,-4.00,-1.23,5.42,-1.38,3.25,70.93,,1,2.00,0.00,0.00,10.00,0,,,,,,3.00,3.00,-2.00,2.00,4.00,3.00,0.00,-2.00,-5.00,5.00,,,,,,,,,,,,,,,65.00,0.00,0.00,0.00,4.00,,,3.00,0,0.00,1.00,1.00,11.00,94.90
70103997,202002,12,0.83,2020-02-05,4,4,70.00,10.00,25.00,16.00,-2.00,-0.61,4.63,-0.64,3.05,61.03,-3.00,-0.85,4.68,-0.90,3.06,65.22,,1,2.00,0.00,0.00,15.00,0,,,,,,3.00,3.00,1.00,2.00,3.00,3.00,0.00,-5.00,-5.00,2.00,,,,,,,,,,,,,,,65.00,0.00,0.00,0.00,4.00,,,3.00,0,0.00,1.00,1.00,11.00,94.90
70104001,202001,12,0.98,2020-01-13,3,4,20.00,10.00,10.00,25.00,5.00,8.09,5.57,8.00,3.93,0.00,5.00,8.09,5.57,8.00,3.93,0.00,,0,,,,,0,,,,10.00,10.00,,10.00,5.00,2.00,3.00,3.00,3.00,5.00,10.00,10.00,,,,,,,,,,,,,,,57.00,0.00,0.00,0.00,3.00,,,3.00,0,0.00,,1.00,2.00,7.90
70104003,202001,12,3.44,2020-01-14,4,4,50.00,50.00,30.00,50.00,1.00,0.00,76.15,-0.00,12.18,50.00,2.00,0.00,76.15,-0.00,12.18,50.00,,1,1.00,0.00,17.00,50.00,0,,,,,,4.00,2.00,-1.00,1.00,3.00,3.00,2.00,3.00,2.00,5.00,,,,,,,,,,,,,,,42.00,0.00,0.00,0.00,2.00,,,5.00,0,0.00,1.00,1.00,7.00,44.20
70104007,202001,10,0.98,2020-01-14,3,3,0.00,9.00,1.00,4.00,1.00,1.00,0.33,1.00,1.00,0.00,2.00,1.00,0.33,1.00,1.00,0.00,,0,,,,,0,,,,0.00,0.00,,2.00,2.00,2.00,4.00,4.00,0.00,5.00,2.00,3.00,,,,,,,,,,,,,,,70.00,1.00,0.00,0.00,3.00,,,1.00,0,0.00,,0.00,2.00,7.90
70104012,202001,11,0.72,2020-01-25,3,5,3.00,60.00,20.00,50.00,2.00,2.14,6.24,1.92,4.02,24.41,2.00,2.14,6.24,1.92,4.02,24.41,,1,1.00,0.00,10.00,50.00,0,,,,,,1.00,5.00,5.00,3.00,4.00,3.00,10.00,5.00,5.00,5.00,,,,,,,,,,,,,,,29.00,1.00,0.00,0.00,4.00,,,2.00,0,1.00,1.00,1.00,11.00,94.90
70104034,202001,11,0.59,2020-01-03,3,2,5.00,40.00,5.00,50.00,3.00,4.00,0.67,4.00,1.17,0.00,3.00,4.00,0.67,4.00,1.17,0.00,,0,,,,,0,,,,5.00,5.00,,2.00,3.00,3.00,3.00,3.00,5.00,10.00,10.00,5.00,,,,,,,,,,,,,,,70.00,0.00,0.00,0.00,3.00,,,5.00,0,0.00,,1.00,5.00,28.90
70104034,202002,12,0.68,2020-02-19,3,3,5.00,50.00,30.00,50.00,3.00,4.00,0.67,4.00,1.17,0.00,3.00,4.00,0.67,4.00,1.17,0.00,,0,,,,,0,,,,5.00,5.00,,1.00,2.00,-2.00,3.00,3.00,5.00,10.00,12.00,5.00,,,,,,,,,,,,,,,70.00,0.00,0.00,0.00,3.00,,,5.00,0,0.00,,1.00,5.00,28.90
70104037,202001,12,0.91,2020-01-24,3,3,20.00,20.00,20.00,20.00,1.00,0.00,5.33,-0.00,4.00,50.00,1.00,0.00,5.33,-0.00,4.00,50.00,,1,2.00,0.00,20.00,20.00,0,,,,,,1.00,1.00,2.00,1.00,3.00,3.00,20.00,2.00,1.00,5.00,,,,,,,,,,,,,,,49.00,0.00,0.00,0.00,4.00,,,5.00,0,3.00,1.00,1.00,11.00,94.90
70104043,202001,12,0.71,2020-01-22,2,4,15.00,47.00,59.00,55.00,2.00,1.79,2.88,1.77,2.42,15.62,1.00,1.21,2.27,1.17,2.12,22.38,,1,2.00,0.00,70.00,75.00,0,,,,,,-10.00,50.00,25.00,5.00,3.00,3.00,20.00,3.00,2.00,-1.00,,,,,,,,,,,,,,,65.00,0.00,0.00,0.00,4.00,,,2.00,0,0.00,1.00,0.00,1.00,2.50
70104056,202001,10,0.55,2020-01-28,3,4,0.00,10.00,10.00,70.00,2.00,2.42,1.31,2.30,1.62,0.00,2.50,2.23,0.96,2.13,1.37,0.00,,1,1.00,1.00,,,0,,,,,,10.00,10.00,5.00,10.00,4.00,4.00,0.00,4.00,2.00,1.00,,,,,,,,,,,,,,,58.00,1.00,0.00,0.00,4.00,,,5.00,0,3.00,,1.00,8.00,55.70
70104063,202001,11,2.65,2020-01-16,4,4,1.00,29.00,33.00,51.00,3.00,1.15,12.25,0.94,4.77,39.36,3.00,3.67,1.63,3.65,1.85,0.00,,1,4.00,0.00,16.00,15.00,0,,,,,,3.00,6.00,5.00,3.00,2.00,2.00,4.00,5.00,3.00,10.00,,,,,,,,,,,,,,,46.00,0.00,0.00,0.00,2.00,,,4.00,0,2.00,1.00,1.00,9.00,70.70
70104063,202002,12,2.53,2020-02-05,4,4,2.00,25.00,35.00,32.00,3.00,3.05,1.88,2.95,2.00,0.00,3.00,3.62,13.48,3.21,6.02,20.52,,1,4.00,0.00,6.00,5.00,0,,,,,,2.00,6.00,2.00,2.00,2.00,2.00,1.00,4.00,2.00,5.00,,,,,,,,,,,,,,,46.00,0.00,0.00,0.00,2.00,,,4.00,0,2.00,1.00,1.00,8.00,55.70
70104074,202001,11,0.51,2020-01-02,4,3,0.00,80.00,10.00,80.00,2.00,1.00,0.33,1.00,1.00,0.00,3.00,3.00,0.33,3.00,1.00,0.00,,0,,,,,0,,,,0.00,0.00,,1.00,6.00,6.00,3.00,3.00,0.00,4.00,3.00,8.00,,,,,,,,,,,,,,,70.00,0.00,0.00,0.00,4.00,,,6.00,0,0.00,,1.00,5.00,28.90
70104074,202002,12,0.55,2020-02-18,4,3,0.00,1.00,0.00,4.00,1.00,1.00,0.33,1.00,1.00,0.00,1.00,1.00,0.33,1.00,1.00,0.00,,0,,,,,0,,,,0.00,0.00,,-1.00,1.00,-1.00,5.00,2.00,0.00,2.00,2.00,5.00,,,,,,,,,,,,,,,70.00,0.00,0.00,0.00,4.00,,,6.00,0,0.00,,1.00,6.00,36.00
70104078,202001,10,0.99,2020-01-27,5,5,25.00,10.00,25.00,35.00,2.00,3.56,2.61,3.43,2.17,0.26,2.00,5.86,15.71,5.05,5.28,0.00,,1,1.00,0.00,1.00,1.00,0,,,,,,3.00,3.00,-1.00,5.00,4.00,3.00,0.00,5.00,3.00,10.00,,,,,,,,,,,,,,,32.00,1.00,0.00,0.00,4.00,,,2.00,0,2.00,1.00,1.00,10.00,83.20
70104078,202002,11,0.88,2020-02-07,5,5,25.00,15.00,15.00,20.00,3.00,3.60,9.17,3.28,4.10,10.38,3.00,5.64,18.80,4.95,5.90,5.95,,1,1.00,0.00,1.00,1.00,0,,,,,,3.00,4.00,-2.00,3.00,3.00,3.00,1.00,5.00,1.00,5.00,,,,,,,,,,,,,,,32.00,1.00,0.00,0.00,4.00,,,2.00,0,2.00,1.00,1.00,10.00,83.20
70104094,202001,8,0.84,2020-01-17,3,3,1.00,10.00,12.00,50.00,1.00,2.33,4.80,1.68,2.58,0.00,2.00,2.50,5.48,1.81,2.77,0.00,,1,2.00,0.00,5.00,52.00,0,,,,,,2.00,2.00,1.00,1.00,3.00,3.00,2.00,1.00,1.00,10.00,,,,,,,,,,,,,,,60.00,0.00,0.00,0.00,3.00,,,4.00,0,0.00,1.00,1.00,7.00,44.20
70104094,202002,9,0.90,2020-02-15,3,3,1.00,11.00,6.00,30.00,2.00,1.78,2.31,1.66,2.05,11.36,2.00,1.75,2.22,1.69,2.05,12.01,,1,2.00,0.00,6.00,50.00,0,,,,,,2.00,2.00,0.00,1.00,3.00,3.00,4.00,-1.00,-2.00,5.00,,,,,,,,,,,,,,,60.00,0.00,0.00,0.00,3.00,,,4.00,0,0.00,1.00,1.00,7.00,44.20
70104100,202001,9,0.52,2020-01-02,2,2,0.00,50.00,15.00,25.00,2.00,0.71,0.28,0.71,0.75,10.00,1.50,0.71,0.28,0.71,0.75,10.00,,1,1.00,0.00,4.00,100.00,0,,,,,,-10.00,-3.00,-8.00,-1.00,1.00,2.00,5.00,10.00,5.00,5.00,,,,,,,,,,,,,,,24.00,1.00,0.00,0.00,4.00,,,5.00,0,0.00,1.00,1.00,6.00,36.00
70104103,202001,12,0.39,2020-01-02,3,3,1.00,50.00,40.00,70.00,2.00,2.14,3.80,2.06,2.73,14.00,-3.00,-1.54,5.65,-1.71,3.32,74.65,,0,,,,,0,,,,5.00,5.00,,2.00,2.00,2.00,3.00,3.00,1.00,20.00,3.00,10.00,,,,,,,,,,,,,,,76.00,0.00,0.00,0.00,4.00,,,5.00,0,0.00,,1.00,8.00,55.70
70104109,202001,8,0.76,2020-01-09,3,3,50.00,52.00,50.00,50.00,-1.00,0.00,76.15,-0.00,12.18,50.00,-1.00,0.00,76.15,-0.00,12.18,50.00,,0,,,,,0,,,,,,,-1.00,-1.00,-1.00,3.00,3.00,50.00,-1.00,-1.00,-1.00,,,,,,,,,,,,,,,24.00,0.00,0.00,0.00,4.00,,,3.00,0,0.00,,0.00,3.00,14.50
70104121,202001,12,0.61,2020-01-14,2,2,40.00,75.00,0.00,50.00,3.00,3.16,1.51,3.28,1.93,0.00,3.00,3.16,1.51,3.28,1.93,0.00,,1,1.00,0.00,20.00,40.00,0,,,,,,0.00,0.00,5.00,3.00,4.00,4.00,5.00,-5.00,-5.00,3.00,,,,,,,,,,,,,,,37.00,0.00,0.00,0.00,4.00,,,3.00,0,3.00,1.00,1.00,8.00,55.70
70104133,202001,12,0.86,2020-01-22,3,3,51.00,49.00,41.00,45.00,5.00,6.00,1.33,6.00,2.00,0.00,8.00,6.00,1.33,6.00,2.00,0.00,,1,1.00,0.00,49.00,50.00,0,,,,,,1.00,1.00,1.00,2.00,4.00,4.00,50.00,3.00,6.00,8.00,,,,,,,,,,,,,,,42.00,0.00,0.00,0.00,3.00,,,3.00,0,1.00,1.00,1.00,8.00,55.70
70104139,202001,12,0.62,2020-01-03,4,3,3.00,85.00,55.00,60.00,4.00,3.20,0.87,3.16,1.31,0.00,3.00,3.09,0.73,3.06,1.19,0.00,,1,2.00,0.00,5.00,10.00,0,,,,,,2.00,3.00,2.00,2.00,3.00,3.00,3.00,2.00,3.00,2.00,,,,,,,,,,,,,,,47.00,0.00,0.00,0.00,4.00,,,5.00,0,2.00,1.00,1.00,10.00,83.20
70104148,202001,12,0.57,2020-01-18,3,3,10.00,30.00,10.00,50.00,3.00,3.20,0.87,3.16,1.31,0.00,3.00,3.20,0.87,3.16,1.31,0.00,,1,1.00,0.00,30.00,30.00,0,,,,,,3.00,-2.00,5.00,5.00,4.00,4.00,0.00,10.00,5.00,-5.00,,,,,,,,,,,,,,,52.00,1.00,0.00,0.00,4.00,,,3.00,0,0.00,1.00,1.00,10.00,83.20
70104151,202001,11,0.57,2020-01-27,2,3,50.00,50.00,1.00,50.00,5.00,6.00,1.33,6.00,2.00,0.00,10.00,10.00,1.33,10.00,2.00,0.00,,0,,,,,0,,,,49.00,49.00,,0.00,10.00,10.00,2.00,2.00,50.00,10.00,10.00,50.00,,,,,,,,,,,,,,,64.00,1.00,0.00,0.00,3.00,,,1.00,0,0.00,,1.00,5.00,28.90
70104164,202001,12,0.81,2020-01-04,4,4,0.00,0.00,2.00,90.00,-1.00,-1.00,0.33,-1.00,1.00,100.00,-1.00,-1.00,0.33,-1.00,1.00,100.00,,0,,,,,0,,,,0.00,0.00,,1.60,0.00,-7.00,4.00,4.00,0.00,5.00,3.00,5.00,,,,,,,,,,,,,,,69.00,1.00,0.00,0.00,4.00,,,5.00,0,0.00,,1.00,9.00,70.70
70104176,202001,11,0.71,2020-01-18,3,3,25.00,10.00,50.00,100.00,1.00,2.00,0.67,2.00,1.17,0.00,2.00,2.00,0.67,2.00,1.17,0.00,,1,1.00,0.00,0.00,50.00,0,,,,,,2.00,2.00,2.00,0.00,3.00,3.00,0.00,5.00,5.00,-5.00,,,,,,,,,,,,,,,38.00,0.00,1.00,0.00,4.00,,,7.00,1,3.00,1.00,1.00,11.00,94.90
70104176,202002,12,0.72,2020-02-16,3,3,5.00,0.00,5.00,100.00,2.00,1.00,0.33,1.00,1.00,0.00,2.00,1.00,0.33,1.00,1.00,0.00,,1,1.00,0.00,0.00,50.00,0,,,,,,2.00,2.00,2.00,2.00,3.00,3.00,0.00,4.00,5.00,-10.00,,,,,,,,,,,,,,,38.00,0.00,1.00,0.00,4.00,,,7.00,0,3.00,1.00,1.00,11.00,94.90
70104179,202001,9,0.65,2020-01-24,3,3,0.00,70.00,0.00,50.00,3.00,2.37,0.44,2.37,0.96,0.00,4.00,2.37,0.44,2.37,0.96,0.00,,1,1.00,0.00,50.00,40.00,0,,,,,,1.00,-5.00,-10.00,-5.00,3.00,4.00,100.00,5.00,-5.00,10.00,,,,,,,,,,,,,,,24.00,1.00,1.00,0.00,4.00,,,2.00,1,0.00,0.00,0.00,4.00,21.60
70104187,202001,12,2.88,2020-01-05,2,2,10.00,10.00,20.00,10.00,20.00,25.00,56.33,25.00,13.00,0.00,30.00,25.00,56.33,25.00,13.00,0.00,,0,,,,,0,,,,,,,5.00,20.00,15.00,2.00,2.00,10.00,15.00,20.00,15.00,,,,,,,,,,,,,,,59.00,1.00,0.00,0.00,2.00,,,1.00,0,0.00,,0.00,2.00,7.90
70104190,202001,12,0.55,2020-01-10,3,3,0.00,0.00,0.00,100.00,3.00,3.00,0.33,3.00,1.00,0.00,2.00,1.00,0.33,1.00,1.00,0.00,,1,1.00,0.00,0.00,0.00,0,,,,,,0.00,1.00,-3.00,1.00,3.00,3.00,0.00,3.00,3.00,5.00,,,,,,,,,,,,,,,58.00,0.00,0.00,0.00,4.00,,,2.00,0,1.00,1.00,1.00,8.00,55.70
70104193,202001,11,0.71,2020-01-16,2,2,5.00,65.00,50.00,20.00,4.00,5.05,6.03,4.70,3.28,0.00,4.00,5.05,6.03,4.70,3.28,0.00,,0,,,,,0,,,,40.00,20.00,,-2.00,4.00,5.00,2.00,2.00,7.00,4.00,5.00,15.00,,,,,,,,,,,,,,,67.00,0.00,0.00,0.00,4.00,,,3.00,0,0.00,,0.00,3.00,14.50
70104193,202002,12,0.69,2020-02-11,2,2,5.00,75.00,30.00,2.00,5.00,5.60,4.60,5.65,3.25,0.00,4.00,5.60,4.60,5.65,3.25,0.00,,0,,,,,0,,,,51.00,25.00,,-2.00,5.00,7.00,2.00,2.00,5.00,4.00,6.00,7.00,,,,,,,,,,,,,,,67.00,0.00,0.00,0.00,4.00,,,3.00,0,0.00,,0.00,3.00,14.50
70104202,202001,12,3.28,2020-01-17,4,4,0.00,10.00,2.00,9.00,5.00,6.58,1.11,6.58,1.51,0.00,5.00,6.00,1.33,6.00,2.00,0.00,,0,,,,,0,,,,,,,2.00,10.00,15.00,3.00,3.00,0.00,5.00,8.00,6.00,,,,,,,,,,,,,,,55.00,0.00,0.00,0.00,2.00,,,2.00,0,5.00,,1.00,6.00,36.00
70104216,202001,11,0.80,2020-01-14,2,4,1.00,5.00,6.00,5.00,3.00,2.00,0.67,2.00,1.17,0.00,3.00,2.00,0.67,2.00,1.17,0.00,,1,1.00,0.00,0.00,0.00,0,,,,,,2.00,2.00,1.00,3.00,3.00,3.00,14.00,3.00,3.00,5.00,,,,,,,,,,,,,,,56.00,0.00,0.00,0.00,4.00,,,6.00,1,2.00,1.00,1.00,9.00,70.70
70104224,202001,12,0.76,2020-01-29,2,2,0.00,40.00,2.00,10.00,20.00,0.00,76.15,-0.00,12.18,50.00,10.00,0.00,76.15,-0.00,12.18,50.00,,0,,,,,0,,,,0.00,0.00,,-10.00,15.00,10.00,3.00,3.00,3.00,-12.00,-2.00,20.00,,,,,,,,,,,,,,,69.00,1.00,0.00,0.00,3.00,,,2.00,0,1.00,,0.00,5.00,28.90
70104240,202001,10,0.73,2020-01-02,4,3,0.00,50.00,65.00,45.00,3.00,3.19,0.24,3.19,0.70,0.00,3.00,4.22,1.81,4.00,1.87,0.00,,1,1.00,0.00,5.00,10.00,0,,,,,,-5.00,-15.00,-15.00,5.00,3.00,3.00,0.00,3.00,5.00,25.00,,,,,,,,,,,,,,,64.00,0.00,0.00,0.00,4.00,,,5.00,0,0.00,1.00,1.00,11.00,94.90
70104243,202001,12,2.35,2020-01-04,3,3,50.00,2.00,1.00,1.00,2.00,1.00,0.33,1.00,1.00,0.00,2.00,1.00,0.33,1.00,1.00,0.00,,1,1.00,0.00,0.00,0.00,0,,,,,,2.00,2.00,2.00,2.00,3.00,3.00,0.00,5.00,2.00,2.00,,,,,,,,,,,,,,,64.00,1.00,0.00,0.00,2.00,,,3.00,0,2.00,1.00,1.00,6.00,36.00
70104275,202001,11,0.60,2020-01-06,4,3,1.00,70.00,50.00,30.00,5.00,5.11,3.99,4.81,2.97,0.00,3.00,7.44,1.97,7.44,2.01,0.00,,0,,,,,0,,,,2.00,1.00,,10.00,7.00,6.00,3.00,3.00,1.00,-10.00,-10.00,10.00,,,,,,,,,,,,,,,60.00,0.00,0.00,0.00,3.00,,,2.00,0,1.00,,1.00,8.00,55.70
70104280,202001,12,0.78,2020-01-13,3,3,79.00,100.00,100.00,0.00,5.00,6.00,1.33,6.00,2.00,0.00,10.00,10.00,1.33,10.00,2.00,0.00,,0,,,,,0,,,,0.00,0.00,,1.60,5.00,0.00,1.00,1.00,0.00,5.00,8.00,15.00,,,,,,,,,,,,,,,65.00,1.00,0.00,0.00,3.00,,,3.00,0,0.00,,0.00,2.00,7.90
70104281,202001,11,0.79,2020-01-07,3,2,1.00,41.00,18.00,20.00,8.00,6.27,14.29,6.59,5.83,6.36,10.00,6.45,12.39,6.83,5.67,4.31,,0,,,,,0,,,,0.00,2.00,,-2.00,2.00,5.00,2.00,2.00,1.00,5.00,-5.00,40.00,,,,,,,,,,,,,,,75.00,1.00,0.00,0.00,3.00,,,2.00,0,0.00,,1.00,5.00,28.90
