userid,wid,tenure,weight,date,financial_past_12m,financial_12m,prob_move_house,prob_unrate_up,prob_irate_up,prob_stocks_up,infl_1y,infl_1y_bin_mean,infl_1y_bin_var,infl_1y_bin_median,infl_1y_bin_iqr,infl_1y_bin_prob_defl,infl_3y,infl_3y_bin_mean,infl_3y_bin_var,infl_3y_bin_median,infl_3y_bin_iqr,infl_3y_bin_prob_defl,infl_5y,working,num_jobs,self_employed,prob_lose_job,prob_leave_job,looking_for_job,prob_accept_job_12m,prob_accept_job_3m,jobless_length,prob_search_job_12m,prob_search_job_3m,earnings_change,hh_inc_change,hh_spending_change,taxes_change,credit_cond_past_12m,credit_cond_12m,prob_miss_paym_3m,house_price_change,house_price_change_3y,govt_debt_change,num_lit_q1,num_lit_q1_correct,num_lit_q2,num_lit_q2_correct,num_lit_q3,num_lit_q3_correct,num_lit_q5,num_lit_q5_correct,num_lit_q6,num_lit_q6_correct,num_lit_q8,num_lit_q8_correct,num_lit_q9,num_lit_q9_correct,age_init,female,hispanic,black,educ,owner,health,take_fin_risk,hh_changed,num_kids,same_employer,couple,hh_inc_bin,hh_inc_bin_rank
70121500,202201,12,2.51,2022-01-12,3,4,31.00,19.00,2.00,75.00,3.00,3.81,0.55,3.81,1.06,0.00,4.00,4.45,3.10,4.53,2.72,0.00,3.00,1,1.00,0.00,2.00,1.00,0,,,,,,5.00,5.00,3.00,2.00,2.00,2.00,1.00,4.00,4.00,3.00,,,,,,,,,,,,,,,42.00,0.00,1.00,0.00,2.00,,,6.00,0,0.00,1.00,1.00,10.00,81.90
70121584,202201,11,2.15,2022-01-24,3,3,0.00,50.00,25.00,0.00,35.00,25.00,56.33,25.00,13.00,0.00,35.00,25.00,56.33,25.00,13.00,0.00,35.00,0,,,,,1,100.00,35.00,365.00,,,,-35.00,0.00,25.00,1.00,1.00,0.00,35.00,35.00,25.00,,,,,,,,,,,,,,,37.00,1.00,1.00,0.00,2.00,,,7.00,0,3.00,,1.00,4.00,20.80
70121597,202201,12,2.20,2022-01-16,5,4,24.00,50.00,50.00,61.00,12.00,11.49,14.32,12.03,6.06,0.00,15.00,12.45,8.99,12.95,4.66,0.00,10.00,1,1.00,0.00,2.00,30.00,0,,,,,,6.00,5.00,5.00,3.00,3.00,1.00,4.00,12.00,-25.00,30.00,,,,,,,,,,,,,,,31.00,0.00,0.00,0.00,2.00,,,4.00,0,0.00,1.00,1.00,8.00,53.70
70121604,202201,12,0.65,2022-01-25,3,4,90.00,24.00,60.00,75.00,2.00,5.03,16.57,4.36,5.50,7.40,3.00,2.85,11.60,2.37,4.59,21.47,4.00,1,1.00,0.00,1.00,90.00,0,,,,,,10.00,30.00,3.00,7.00,3.00,3.00,0.00,7.00,3.00,10.00,,,,,,,,,,,,,,,26.00,0.00,0.00,0.00,4.00,,,2.00,0,0.00,1.00,0.00,4.00,20.80
70121633,202201,12,0.79,2022-01-06,4,4,0.00,19.00,0.00,50.00,-5.00,-0.91,4.92,-0.96,3.15,65.73,-6.00,-0.31,5.21,-0.24,3.19,54.09,-8.00,0,,,,,0,,,,,,,10.00,10.00,6.00,3.00,3.00,0.00,5.00,-5.00,5.00,,,,,,,,,,,,,,,58.00,0.00,0.00,0.00,3.00,,,1.00,0,0.00,,0.00,4.00,20.80
70121709,202201,12,0.67,2022-01-09,3,2,0.00,20.00,90.00,35.00,4.00,2.67,2.07,2.64,1.98,2.71,2.00,1.86,1.11,1.82,1.46,3.10,2.00,0,,,,,0,,,,0.00,0.00,,2.00,2.00,3.00,4.00,3.00,0.00,4.00,2.00,5.00,,,,,,,,,,,,,,,69.00,0.00,0.00,0.00,4.00,,,2.00,0,0.00,,1.00,4.00,20.80
70121721,202201,11,0.60,2022-01-13,5,5,100.00,25.00,75.00,50.00,8.00,8.00,2.67,8.00,2.34,0.00,4.00,4.00,0.67,4.00,1.17,0.00,3.00,1,1.00,0.00,0.00,0.00,0,,,,,,50.00,75.00,40.00,15.00,3.00,3.00,0.00,5.00,4.00,5.00,,,,,,,,,,,,,,,28.00,0.00,0.00,0.00,4.00,,,7.00,0,0.00,0.00,1.00,10.00,81.90
70121786,202201,12,2.61,2022-01-22,3,3,0.00,0.00,2.00,2.00,4.00,6.00,1.33,6.00,2.00,0.00,2.00,6.00,1.33,6.00,2.00,0.00,2.00,0,,,,,0,,,,0.00,0.00,,0.00,4.00,0.00,3.00,3.00,0.00,4.00,4.00,4.00,,,,,,,,,,,,,,,73.00,1.00,0.00,0.00,2.00,,,2.00,0,0.00,,0.00,4.00,20.80
70121807,202201,10,0.45,2022-01-13,3,4,20.00,12.00,3.00,7.00,10.00,10.92,1.43,10.92,1.71,0.00,10.00,10.82,1.33,10.82,1.65,0.00,-3.00,1,1.00,0.00,3.00,5.00,0,,,,,,1.00,3.00,-2.00,3.00,2.00,2.00,5.00,2.00,3.00,15.00,,,,,,,,,,,,,,,42.00,1.00,0.00,1.00,4.00,,,6.00,0,2.00,1.00,0.00,7.00,42.50
70121874,202201,12,2.38,2022-01-06,4,4,0.00,50.00,20.00,10.00,10.00,0.83,92.28,0.27,13.84,48.95,10.00,0.21,79.92,0.74,12.75,46.92,10.00,0,,,,,0,,,,0.00,0.00,,5.00,10.00,15.00,2.00,3.00,0.00,10.00,10.00,10.00,,,,,,,,,,,,,,,53.00,1.00,0.00,0.00,2.00,,,4.00,0,0.00,,1.00,9.00,68.80
70121931,202201,7,0.60,2022-01-06,4,4,11.00,50.00,21.00,70.00,5.00,4.49,5.40,4.13,3.08,0.00,3.00,2.99,2.35,3.01,2.52,0.00,3.00,1,1.00,0.00,6.00,6.00,0,,,,,,20.00,25.00,10.00,5.00,3.00,3.00,0.00,6.00,4.00,10.00,,,,,,,,,,,,,,,57.00,0.00,0.00,0.00,4.00,,,4.00,0,1.00,0.00,1.00,11.00,94.60
70121948,202201,12,0.63,2022-01-27,4,3,70.00,38.00,62.00,34.00,2.00,1.57,2.50,1.75,2.59,19.83,2.00,4.00,5.33,4.00,4.00,0.00,5.00,1,1.00,0.00,17.00,20.00,0,,,,,,3.00,6.00,2.00,2.00,2.00,4.00,0.00,-2.00,5.00,8.00,,,,,,,,,,,,,,,32.00,0.00,0.00,0.00,4.00,,,5.00,0,0.00,1.00,0.00,10.00,81.90
70121951,202201,12,1.15,2022-01-04,3,3,4.00,12.00,6.00,6.00,2.00,0.00,76.15,-0.00,12.18,50.00,2.00,0.00,76.15,-0.00,12.18,50.00,6.00,1,3.00,0.00,11.00,26.00,0,,,,,,1.00,5.00,10.00,10.00,3.00,3.00,11.00,10.00,5.00,6.00,,,,,,,,,,,,,,,47.00,1.00,0.00,0.00,3.00,,,3.00,0,1.00,1.00,1.00,9.00,68.80
70121952,202201,11,1.03,2022-01-24,4,4,5.00,10.00,75.00,60.00,2.00,3.91,1.59,3.84,1.75,0.00,-2.00,0.66,3.67,0.28,2.78,44.48,-1.00,1,1.00,0.00,1.00,15.00,0,,,,,,2.50,5.00,1.00,1.00,2.00,3.00,1.00,5.00,2.00,-5.00,,,,,,,,,,,,,,,34.00,1.00,1.00,0.00,3.00,,,4.00,0,1.00,1.00,1.00,6.00,34.40
70121964,202201,11,2.56,2022-01-29,3,3,10.00,21.00,18.00,19.00,5.00,0.00,76.15,-0.00,12.18,50.00,5.00,0.00,76.15,-0.00,12.18,50.00,9.00,1,1.00,0.00,3.00,2.00,0,,,,,,1.00,2.00,1.00,3.00,3.00,4.00,1.00,5.00,9.00,5.00,,,,,,,,,,,,,,,37.00,0.00,0.00,0.00,2.00,,,1.00,0,0.00,1.00,0.00,2.00,8.00
70121998,202201,12,0.62,2022-01-24,4,3,5.00,10.00,25.00,75.00,2.00,2.20,2.68,2.22,2.32,9.51,2.00,1.18,5.82,1.38,3.99,33.21,1.00,1,1.00,0.00,5.00,20.00,0,,,,,,3.00,10.00,1.00,5.00,2.00,2.00,0.00,5.00,3.00,5.00,,,,,,,,,,,,,,,43.00,1.00,0.00,0.00,4.00,,,5.00,0,0.00,1.00,1.00,11.00,94.60
70122000,202201,12,0.78,2022-01-23,3,3,1.00,10.00,4.00,5.00,10.00,-0.00,13.13,-0.00,5.19,50.00,10.00,-0.00,20.66,-0.00,6.76,50.00,15.00,1,3.00,0.00,1.00,1.00,0,,,,,,0.00,5.00,-5.00,5.00,2.00,2.00,4.00,10.00,15.00,50.00,,,,,,,,,,,,,,,69.00,0.00,0.00,0.00,4.00,,,2.00,0,0.00,1.00,0.00,2.00,8.00
70122014,202201,12,0.62,2022-01-29,4,4,1.00,20.00,80.00,100.00,3.00,3.63,0.44,3.63,0.96,0.00,3.00,3.46,0.36,3.46,0.86,0.00,2.00,0,,,,,0,,,,1.00,1.00,,2.00,5.00,3.00,4.00,4.00,1.00,2.00,3.00,3.00,,,,,,,,,,,,,,,73.00,0.00,0.00,0.00,4.00,,,4.00,0,0.00,,1.00,9.00,68.80
70122015,202201,12,1.00,2022-01-17,3,3,0.00,0.00,0.00,0.00,3.00,3.00,0.33,3.00,1.00,0.00,3.00,3.00,0.33,3.00,1.00,0.00,0.00,1,0.00,,,,0,,,,0.00,0.00,,3.00,3.00,3.00,3.00,3.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,57.00,1.00,0.00,0.00,3.00,,,4.00,0,0.00,,1.00,8.00,53.70
70122022,202201,12,1.13,2022-01-12,1,3,95.00,45.00,20.00,67.00,75.00,10.96,24.15,11.48,8.09,0.00,75.00,12.24,58.40,10.68,11.36,0.00,45.00,0,,,,,0,,,,,,,2.00,65.00,5.00,1.00,1.00,100.00,75.00,80.00,95.00,,,,,,,,,,,,,,,53.00,1.00,0.00,0.00,3.00,,,3.00,0,0.00,,1.00,3.00,14.20
70122024,202201,11,0.49,2022-01-08,3,5,51.00,51.00,50.00,49.00,20.00,7.35,36.47,5.82,8.21,0.00,20.00,7.35,36.47,5.82,8.21,0.00,25.00,0,,,,,1,100.00,100.00,0.00,,,,100.00,-100.00,-20.00,3.00,3.00,0.00,10.00,20.00,20.00,,,,,,,,,,,,,,,51.00,1.00,0.00,1.00,4.00,,,5.00,0,1.00,,0.00,1.00,2.60
70122044,202201,10,1.22,2022-01-26,3,2,6.00,35.00,3.00,45.00,10.00,10.00,1.33,10.00,2.00,0.00,8.00,10.00,1.33,10.00,2.00,0.00,10.00,1,2.00,0.00,6.00,7.00,0,,,,,,2.00,3.00,2.00,5.00,2.00,2.00,7.00,10.00,5.00,8.00,,,,,,,,,,,,,,,23.00,0.00,1.00,0.00,3.00,,,1.00,0,0.00,1.00,1.00,7.00,42.50
70122069,202201,11,0.52,2022-01-30,3,2,20.00,15.00,50.00,60.00,-2.00,0.06,4.08,-0.18,2.81,53.44,2.00,1.03,2.29,0.98,2.13,26.33,-3.00,0,,,,,0,,,,,,,2.00,2.00,0.00,3.00,4.00,0.00,-2.00,-4.00,4.00,,,,,,,,,,,,,,,57.00,1.00,0.00,0.00,4.00,,,5.00,0,0.00,,0.00,6.00,34.40
70122087,202201,12,0.66,2022-01-14,3,3,30.00,55.00,20.00,20.00,10.00,4.00,0.67,4.00,1.17,0.00,-5.00,-1.20,1.65,-1.24,1.97,80.00,0.00,1,1.00,0.00,5.00,30.00,0,,,,,,2.00,2.00,2.00,5.00,3.00,3.00,0.00,4.00,0.00,15.00,,,,,,,,,,,,,,,24.00,1.00,0.00,0.00,4.00,,,2.00,0,0.00,1.00,0.00,6.00,34.40
70122103,202201,10,0.51,2022-01-09,3,3,100.00,49.00,50.00,67.00,4.50,5.49,14.06,4.72,4.96,0.00,2.60,4.50,15.39,3.42,4.94,0.00,1.80,1,1.00,0.00,0.00,100.00,0,,,,,,-1.00,2.00,3.00,1.00,3.00,3.00,24.00,5.00,3.00,3.20,,,,,,,,,,,,,,,45.00,0.00,0.00,0.00,4.00,,,4.00,0,2.00,1.00,1.00,9.00,68.80
70122121,202201,12,1.03,2022-01-24,3,3,4.00,61.00,42.00,51.00,10.00,8.51,64.69,9.89,12.48,17.40,5.00,7.30,27.43,6.77,7.31,6.25,10.00,0,,,,,0,,,,4.00,4.00,,3.00,5.00,10.00,3.00,3.00,2.00,7.00,5.00,20.00,,,,,,,,,,,,,,,73.00,1.00,0.00,0.00,3.00,,,3.00,0,0.00,,0.00,8.00,53.70
70122328,202201,11,0.52,2022-01-12,1,1,9.00,90.00,8.00,59.00,10.00,10.78,8.12,11.13,4.62,0.00,15.00,21.81,92.96,22.10,16.53,0.00,30.00,1,4.00,0.00,18.00,9.00,0,,,,,,2.00,0.00,15.00,20.00,3.00,2.00,9.00,40.00,15.00,90.00,,,,,,,,,,,,,,,59.00,1.00,0.00,0.00,4.00,,,4.00,0,0.00,1.00,0.00,7.00,42.50
70122328,202202,12,0.56,2022-02-10,1,1,11.00,79.00,4.00,20.00,20.00,25.00,56.33,25.00,13.00,0.00,40.00,25.00,56.33,25.00,13.00,0.00,50.00,1,4.00,0.00,20.00,20.00,0,,,,,,0.00,0.00,20.00,10.00,2.00,2.00,11.00,10.00,10.00,80.00,,,,,,,,,,,,,,,59.00,1.00,0.00,0.00,4.00,,,4.00,0,0.00,1.00,0.00,6.00,34.40
70122331,202201,12,0.75,2022-01-04,3,2,10.00,50.00,50.00,50.00,5.00,4.00,0.67,4.00,1.17,0.00,2.00,2.19,1.65,2.00,1.83,0.00,3.00,0,,,,,0,,,,25.00,0.00,,-5.00,5.00,-10.00,3.00,3.00,0.00,8.00,5.00,10.00,,,,,,,,,,,,,,,65.00,1.00,0.00,0.00,4.00,,,4.00,0,0.00,,0.00,9.00,68.80
70122332,202201,12,0.61,2022-01-05,3,3,1.00,5.00,50.00,30.00,2.00,2.00,0.67,2.00,1.17,0.00,3.00,2.00,0.67,2.00,1.17,0.00,3.00,1,1.00,0.00,1.00,1.00,0,,,,,,2.00,2.00,1.00,5.00,2.00,2.00,0.00,5.00,5.00,3.00,,,,,,,,,,,,,,,33.00,0.00,0.00,0.00,4.00,,,5.00,0,0.00,1.00,1.00,11.00,94.60
70122338,202201,11,0.61,2022-01-31,4,5,5.00,20.00,5.00,91.00,3.00,3.09,0.73,3.06,1.19,0.00,-2.00,-0.20,2.47,-0.23,2.36,55.05,2.00,1,1.00,0.00,2.00,9.00,0,,,,,,4.00,6.00,3.00,1.00,3.00,3.00,4.00,5.00,5.00,3.00,,,,,,,,,,,,,,,33.00,0.00,0.00,0.00,4.00,,,6.00,0,0.00,1.00,1.00,9.00,68.80
70122343,202201,12,2.57,2022-01-29,5,4,15.00,30.00,30.00,30.00,2.00,0.52,6.75,0.89,3.46,37.10,3.00,0.52,6.75,0.89,3.46,37.10,5.00,1,2.00,1.00,,,0,,,,,,3.00,3.00,5.00,5.00,3.00,3.00,2.00,5.00,3.00,10.00,,,,,,,,,,,,,,,27.00,1.00,0.00,0.00,2.00,,,2.00,0,0.00,,0.00,5.00,27.70
70122344,202201,9,2.16,2022-01-20,2,3,0.00,10.00,5.00,10.00,5.00,1.16,18.75,1.53,7.22,39.54,-15.00,-10.00,1.33,-10.00,2.00,100.00,-5.00,0,,,,,0,,,,0.00,0.00,,3.00,10.00,10.00,3.00,4.00,0.00,10.00,2.00,25.00,,,,,,,,,,,,,,,74.00,1.00,0.00,0.00,2.00,,,1.00,0,0.00,,0.00,4.00,20.80
70122347,202201,12,0.63,2022-01-03,4,3,5.00,15.00,25.00,75.00,2.50,2.48,2.36,2.51,2.17,5.68,2.50,2.48,2.36,2.51,2.17,5.68,3.00,1,1.00,0.00,5.00,60.00,0,,,,,,5.00,8.00,2.00,1.00,3.00,3.00,2.00,5.00,3.00,5.00,,,,,,,,,,,,,,,33.00,1.00,0.00,0.00,4.00,,,4.00,0,1.00,1.00,1.00,9.00,68.80
70122353,202201,12,0.61,2022-01-04,3,3,0.00,11.00,50.00,45.00,2.00,1.39,1.36,1.09,1.55,0.00,3.00,1.40,1.55,1.05,1.56,0.00,1.00,1,1.00,0.00,6.00,0.00,0,,,,,,3.00,3.00,2.00,1.00,4.00,4.00,0.00,-2.00,-2.00,1.00,,,,,,,,,,,,,,,39.00,0.00,0.00,0.00,4.00,,,5.00,0,2.00,1.00,1.00,9.00,68.80
70122356,202201,12,3.10,2022-01-04,3,3,0.00,50.00,50.00,50.00,10.00,10.00,1.33,10.00,2.00,0.00,10.00,10.00,1.33,10.00,2.00,0.00,10.00,0,,,,,1,0.00,0.00,22.00,,,,0.00,0.00,10.00,3.00,3.00,0.00,10.00,10.00,25.00,,,,,,,,,,,,,,,64.00,1.00,0.00,0.00,2.00,,,1.00,0,1.00,,1.00,2.00,8.00
70122367,202201,7,2.08,2022-01-30,3,3,3.00,2.00,1.00,3.00,3.00,2.00,0.67,2.00,1.17,0.00,3.00,4.00,0.67,4.00,1.17,0.00,2.00,1,1.00,0.00,1.00,0.00,0,,,,,,1.00,1.00,2.00,2.00,4.00,4.00,3.00,3.00,3.00,-1.00,,,,,,,,,,,,,,,44.00,1.00,0.00,0.00,1.00,,,1.00,0,2.00,1.00,0.00,2.00,8.00
70122371,202201,10,2.74,2022-01-21,3,3,0.00,10.00,6.00,10.00,10.00,6.94,10.40,7.25,5.36,0.00,3.00,2.56,2.26,2.47,2.09,3.03,5.00,0,,,,,0,,,,2.00,1.00,,0.00,5.00,2.00,2.00,2.00,0.00,10.00,5.00,25.00,,,,,,,,,,,,,,,71.00,0.00,0.00,0.00,2.00,,,6.00,0,0.00,,1.00,6.00,34.40
70122371,202202,11,2.83,2022-02-10,3,3,0.00,5.00,5.00,10.00,10.00,5.34,7.77,4.92,3.72,0.00,-10.00,-1.45,1.45,-1.14,1.62,100.00,-5.00,0,,,,,0,,,,0.00,0.00,,0.00,10.00,2.00,2.00,2.00,0.00,5.00,-5.00,25.00,,,,,,,,,,,,,,,71.00,0.00,0.00,0.00,2.00,,,6.00,0,0.00,,1.00,6.00,34.40
70122383,202201,12,0.49,2022-01-03,3,3,1.00,50.00,50.00,70.00,5.00,5.71,5.83,5.39,3.81,0.00,4.00,4.53,3.81,4.09,2.82,0.00,3.00,0,,,,,0,,,,1.00,0.00,,2.00,3.00,2.00,3.00,3.00,0.00,5.00,3.00,5.00,,,,,,,,,,,,,,,58.00,0.00,0.00,0.00,4.00,,,5.00,0,0.00,,1.00,11.00,94.60
70122384,202201,10,2.14,2022-01-13,3,3,0.00,20.00,20.00,20.00,25.00,18.65,101.83,18.18,17.18,0.00,25.00,18.65,101.83,18.18,17.18,0.00,20.00,1,1.00,0.00,1.00,0.00,0,,,,,,3.00,3.00,2.00,5.00,3.00,3.00,2.00,10.00,10.00,30.00,,,,,,,,,,,,,,,46.00,0.00,1.00,1.00,2.00,,,2.00,0,0.00,1.00,0.00,5.00,27.70
70122386,202201,12,2.74,2022-01-24,3,3,50.00,50.00,11.00,29.00,15.00,25.00,56.33,25.00,13.00,0.00,-10.00,-5.08,5.02,-4.66,3.40,100.00,-10.00,0,,,,,0,,,,2.00,3.00,,-5.00,10.00,15.00,3.00,4.00,2.00,10.00,-10.00,20.00,,,,,,,,,,,,,,,61.00,0.00,0.00,0.00,2.00,,,1.00,0,0.00,,1.00,7.00,42.50
70122389,202201,12,1.27,2022-01-21,2,3,0.00,41.00,61.00,57.00,18.00,14.32,6.67,14.32,3.70,0.00,18.00,14.32,6.67,14.32,3.70,0.00,5.00,0,,,,,0,,,,0.00,0.00,,5.00,5.00,5.00,1.00,1.00,0.00,22.00,18.00,20.00,,,,,,,,,,,,,,,73.00,1.00,0.00,0.00,3.00,,,4.00,0,1.00,,1.00,7.00,42.50
70122394,202201,12,0.44,2022-01-24,4,2,6.00,20.00,15.00,10.00,20.00,14.32,6.67,14.32,3.70,0.00,10.00,10.74,15.54,10.65,6.74,0.00,5.00,1,1.00,0.00,5.00,5.00,0,,,,,,5.00,5.00,10.00,15.00,4.00,4.00,10.00,12.00,5.00,15.00,,,,,,,,,,,,,,,33.00,1.00,0.00,0.00,4.00,,,3.00,0,1.00,1.00,1.00,4.00,20.80
70122396,202201,12,0.55,2022-01-13,3,3,0.00,20.00,70.00,50.00,5.00,3.61,0.67,3.79,1.15,0.00,3.00,2.97,0.37,2.95,0.83,0.00,5.00,0,,,,,0,,,,0.00,0.00,,2.00,20.00,5.00,3.00,3.00,0.00,10.00,10.00,20.00,,,,,,,,,,,,,,,74.00,0.00,0.00,0.00,4.00,,,3.00,0,0.00,,0.00,6.00,34.40
70122397,202201,12,0.61,2022-01-10,3,3,0.00,10.00,0.00,5.00,5.00,6.00,1.33,6.00,2.00,0.00,2.00,1.00,0.33,1.00,1.00,0.00,5.00,1,1.00,1.00,,,0,,,,,,2.00,-2.00,5.00,5.00,3.00,3.00,0.00,5.00,5.00,10.00,,,,,,,,,,,,,,,50.00,0.00,0.00,0.00,4.00,,,4.00,0,1.00,,1.00,1.00,2.60
70122402,202201,12,1.19,2022-01-21,4,4,50.00,21.00,13.00,7.00,20.00,25.00,56.33,25.00,13.00,0.00,50.00,25.00,56.33,25.00,13.00,0.00,20.00,1,2.00,0.00,0.00,0.00,0,,,,,,10.00,10.00,-50.00,-20.00,3.00,3.00,0.00,20.00,20.00,20.00,,,,,,,,,,,,,,,21.00,1.00,0.00,1.00,3.00,,,1.00,0,0.00,1.00,0.00,5.00,27.70
70122410,202201,11,0.45,2022-01-15,4,3,50.00,50.00,50.00,21.00,7.00,9.50,6.24,9.71,4.10,0.00,7.00,8.20,6.90,8.00,4.41,0.00,3.00,1,2.00,0.00,40.00,21.00,0,,,,,,3.00,3.00,7.00,10.00,3.00,3.00,10.00,10.00,5.00,15.00,,,,,,,,,,,,,,,32.00,0.00,0.00,0.00,4.00,,,6.00,0,0.00,1.00,0.00,6.00,34.40
70122413,202201,12,0.68,2022-01-22,3,2,80.00,51.00,50.00,30.00,4.00,3.67,1.63,3.65,1.85,0.00,-2.00,0.10,1.12,-0.00,1.54,50.00,2.00,0,,,,,0,,,,2.00,2.00,,1.00,3.00,5.00,3.00,2.00,3.00,-7.00,2.00,10.00,,,,,,,,,,,,,,,75.00,0.00,0.00,0.00,4.00,,,7.00,0,0.00,,0.00,7.00,42.50
70122422,202201,11,0.55,2022-01-21,2,2,6.00,21.00,35.00,20.00,5.50,6.16,3.12,6.59,2.44,0.22,3.50,3.03,2.21,2.96,2.06,1.08,3.50,0,,,,,0,,,,4.00,1.00,,1.00,6.00,5.00,3.00,2.00,15.00,5.00,3.50,10.00,,,,,,,,,,,,,,,63.00,0.00,0.00,0.00,4.00,,,3.00,0,0.00,,1.00,6.00,34.40
70122422,202202,12,0.56,2022-02-16,2,2,5.00,35.00,60.00,30.00,5.50,6.12,7.98,5.86,3.84,0.19,4.50,6.41,2.65,6.67,2.56,0.00,3.50,0,,,,,0,,,,4.00,5.00,,1.50,7.00,5.00,3.00,2.00,10.00,6.00,3.75,5.50,,,,,,,,,,,,,,,63.00,0.00,0.00,0.00,4.00,,,3.00,0,0.00,,1.00,7.00,42.50
70122439,202201,11,1.00,2022-01-07,3,3,50.00,15.00,0.00,70.00,5.00,1.68,1.85,1.35,1.88,0.00,5.00,1.68,1.85,1.35,1.88,0.00,3.00,1,1.00,0.00,50.00,0.00,0,,,,,,1.50,1.50,10.00,10.00,3.00,3.00,0.00,10.00,10.00,8.00,,,,,,,,,,,,,,,52.00,1.00,0.00,0.00,3.00,,,4.00,0,0.00,1.00,0.00,8.00,53.70
70122459,202201,12,1.42,2022-01-22,2,2,25.00,40.00,30.00,60.00,6.00,5.71,5.83,5.39,3.81,0.00,4.00,3.53,2.17,3.40,2.06,0.00,3.00,1,1.00,0.00,10.00,10.00,0,,,,,,4.00,3.00,-20.00,10.00,3.00,3.00,2.00,6.00,5.00,7.00,,,,,,,,,,,,,,,72.00,0.00,0.00,0.00,3.00,,,4.00,1,0.00,1.00,0.00,2.00,8.00
70122460,202201,12,1.03,2022-01-13,3,3,0.00,12.00,22.00,10.00,10.00,7.90,16.22,8.06,6.75,0.00,10.00,8.31,15.01,8.66,6.44,0.00,10.00,0,,,,,0,,,,3.00,3.00,,20.00,10.00,10.00,3.00,3.00,0.00,5.00,10.00,20.00,,,,,,,,,,,,,,,72.00,1.00,0.00,0.00,3.00,,,4.00,0,0.00,,1.00,6.00,34.40
70122461,202201,12,0.55,2022-01-14,3,3,3.00,26.00,6.00,70.00,7.00,6.69,3.31,6.96,2.89,0.00,5.00,5.76,2.66,5.65,2.36,0.00,3.00,0,,,,,0,,,,4.00,1.00,,0.00,5.00,0.00,3.00,3.00,3.00,8.00,3.00,3.00,,,,,,,,,,,,,,,39.00,1.00,0.00,0.00,4.00,,,2.00,0,3.00,,1.00,6.00,34.40
70122482,202201,11,0.61,2022-01-31,4,4,0.00,5.00,5.00,10.00,20.00,7.81,24.33,6.49,6.49,0.00,10.00,5.01,16.08,4.36,5.42,7.08,5.00,1,1.00,0.00,0.00,0.00,0,,,,,,10.00,15.00,10.00,5.00,3.00,3.00,0.00,5.00,-5.00,15.00,,,,,,,,,,,,,,,34.00,1.00,0.00,0.00,4.00,,,3.00,0,2.00,1.00,1.00,9.00,68.80
70122485,202201,12,0.68,2022-01-10,3,3,0.00,1.00,30.00,30.00,5.00,2.77,1.90,3.19,1.58,5.00,1.00,1.13,0.77,1.26,1.15,10.77,-2.00,0,,,,,0,,,,60.00,70.00,,10.00,5.00,2.00,3.00,3.00,0.00,3.00,3.00,5.00,,,,,,,,,,,,,,,60.00,1.00,0.00,0.00,4.00,,,4.00,0,0.00,,1.00,6.00,34.40
70122489,202201,12,1.21,2022-01-23,3,3,1.00,20.00,35.00,64.00,5.00,6.03,4.55,5.86,3.26,0.00,3.00,3.00,0.88,2.95,1.31,0.00,2.00,0,,,,,0,,,,1.00,1.00,,6.00,15.00,5.00,3.00,3.00,2.00,10.00,7.00,5.00,,,,,,,,,,,,,,,76.00,0.00,0.00,0.00,3.00,,,6.00,0,0.00,,0.00,5.00,27.70
70122498,202201,10,2.61,2022-01-10,2,2,0.00,30.00,20.00,50.00,5.00,0.00,76.15,-0.00,12.18,50.00,5.00,0.00,76.15,-0.00,12.18,50.00,2.00,1,1.00,0.00,50.00,51.00,0,,,,,,0.00,0.00,-10.00,10.00,3.00,4.00,0.00,3.00,3.00,3.00,,,,,,,,,,,,,,,29.00,1.00,1.00,0.00,2.00,,,1.00,0,3.00,1.00,1.00,4.00,20.80
70122511,202201,11,0.55,2022-01-04,3,4,2.00,10.00,40.00,40.00,5.00,6.38,0.94,6.38,1.39,0.00,3.00,3.29,0.28,3.29,0.75,0.00,-10.00,0,,,,,0,,,,,,,5.00,8.00,5.00,3.00,2.00,2.00,10.00,5.00,15.00,,,,,,,,,,,,,,,65.00,0.00,0.00,0.00,4.00,,,3.00,0,1.00,,1.00,6.00,34.40
70122511,202202,12,0.56,2022-02-11,2,2,2.00,20.00,50.00,50.00,10.00,9.28,0.80,9.52,1.18,0.00,5.00,3.55,0.40,3.55,0.91,0.00,5.00,0,,,,,0,,,,,,,2.00,7.00,5.00,3.00,2.00,2.00,10.00,10.00,10.00,,,,,,,,,,,,,,,65.00,0.00,0.00,0.00,4.00,,,3.00,0,1.00,,1.00,6.00,34.40
70122513,202201,12,0.55,2022-01-22,2,2,1.00,20.00,10.00,40.00,5.00,3.05,1.88,2.95,2.00,0.00,2.00,1.31,0.61,1.33,1.10,5.00,-4.00,1,2.00,0.00,2.00,1.00,0,,,,,,1.00,1.00,3.00,3.00,4.00,4.00,40.00,2.00,3.00,5.00,,,,,,,,,,,,,,,36.00,1.00,0.00,0.00,4.00,,,2.00,0,2.00,1.00,1.00,6.00,34.40
