userid,wid,tenure,weight,date,financial_past_12m,financial_12m,prob_move_house,prob_unrate_up,prob_irate_up,prob_stocks_up,infl_1y,infl_1y_bin_mean,infl_1y_bin_var,infl_1y_bin_median,infl_1y_bin_iqr,infl_1y_bin_prob_defl,infl_3y,infl_3y_bin_mean,infl_3y_bin_var,infl_3y_bin_median,infl_3y_bin_iqr,infl_3y_bin_prob_defl,infl_5y,working,num_jobs,self_employed,prob_lose_job,prob_leave_job,looking_for_job,prob_accept_job_12m,prob_accept_job_3m,jobless_length,prob_search_job_12m,prob_search_job_3m,earnings_change,hh_inc_change,hh_spending_change,taxes_change,credit_cond_past_12m,credit_cond_12m,prob_miss_paym_3m,house_price_change,house_price_change_3y,govt_debt_change,num_lit_q1,num_lit_q1_correct,num_lit_q2,num_lit_q2_correct,num_lit_q3,num_lit_q3_correct,num_lit_q5,num_lit_q5_correct,num_lit_q6,num_lit_q6_correct,num_lit_q8,num_lit_q8_correct,num_lit_q9,num_lit_q9_correct,age_init,female,hispanic,black,educ,owner,health,take_fin_risk,hh_changed,num_kids,same_employer,couple,hh_inc_bin,hh_inc_bin_rank
70055390,201601,12,0.63,2016-01-15,3,3,0.00,50.00,50.00,50.00,5.00,2.00,0.67,2.00,1.17,0.00,4.00,2.00,0.67,2.00,1.17,0.00,,0,,,,,0,,,,0.00,0.00,,0.00,5.00,0.00,4.00,4.00,0.00,10.00,15.00,0.00,,,,,,,,,,,,,,,70.00,0.00,0.00,0.00,4.00,,,,0,0.00,,1.00,5.00,34.90
70055402,201601,12,1.09,2016-01-20,3,3,10.00,10.00,50.00,40.00,2.00,3.91,1.59,3.84,1.75,0.00,4.00,4.36,2.75,4.26,2.35,0.00,,0,,,,,0,,,,10.00,10.00,,1.00,1.00,1.00,3.00,2.00,10.00,3.00,4.00,2.00,,,,,,,,,,,,,,,70.00,0.00,0.00,0.00,3.00,,,,0,0.00,,0.00,2.00,9.80
70055409,201601,12,0.89,2016-01-15,4,4,0.00,20.00,10.00,30.00,5.00,1.88,2.01,1.83,1.92,8.82,5.00,2.17,2.22,2.11,2.13,6.88,,1,1.00,0.00,5.00,5.00,0,,,,,,3.00,3.00,5.00,3.00,4.00,3.00,0.00,2.00,3.00,15.00,,,,,,,,,,,,,,,56.00,1.00,0.00,0.00,3.00,,,,0,0.00,1.00,1.00,10.00,87.10
70055432,201601,12,1.38,2016-01-14,2,4,40.00,35.00,10.00,15.00,2.00,1.25,13.44,0.84,4.98,40.74,5.00,2.57,36.68,2.62,8.30,33.61,,1,1.00,0.00,20.00,7.00,0,,,,,,2.00,55.00,20.00,2.00,4.00,5.00,30.00,12.00,15.00,-5.00,,,,,,,,,,,,,,,28.00,1.00,0.00,0.00,3.00,,,,1,0.00,1.00,0.00,2.00,9.80
70055440,201601,12,1.08,2016-01-09,3,3,1.00,10.00,2.00,4.00,2.00,3.00,0.33,3.00,1.00,0.00,2.00,3.00,0.33,3.00,1.00,0.00,,1,2.00,0.00,1.00,1.00,0,,,,,,1.00,1.00,2.00,1.00,3.00,3.00,1.00,3.00,3.00,3.00,,,,,,,,,,,,,,,74.00,1.00,0.00,0.00,3.00,,,,0,0.00,1.00,0.00,2.00,9.80
70055580,201601,12,0.54,2016-01-22,2,4,40.00,10.00,20.00,40.00,15.00,6.54,68.73,7.42,13.65,24.89,5.00,8.86,24.31,8.94,8.49,0.00,,0,,,,,0,,,,0.00,0.00,,-3.20,3.00,3.00,3.00,3.00,0.00,10.00,15.00,15.00,,,,,,,,,,,,,,,77.00,1.00,0.00,0.00,4.00,,,,0,0.00,,1.00,6.00,42.70
70055599,201601,10,0.69,2016-01-07,3,3,0.00,65.00,20.00,50.00,4.00,4.96,6.69,4.56,3.44,0.00,4.00,4.96,6.69,4.56,3.44,0.00,,0,,,,,0,,,,2.00,0.00,,-2.00,-2.00,5.00,3.00,3.00,0.00,8.00,8.00,10.00,,,,,,,,,,,,,,,71.00,0.00,0.00,0.00,3.00,,,,0,0.00,,0.00,4.00,26.60
70055609,201601,12,0.92,2016-01-18,4,4,0.00,60.00,0.00,40.00,2.00,2.00,0.67,2.00,1.17,0.00,2.00,1.00,0.33,1.00,1.00,0.00,,1,1.00,0.00,0.00,0.00,0,,,,,,5.00,100.00,20.00,5.00,4.00,4.00,0.00,3.00,2.00,10.00,,,,,,,,,,,,,,,28.00,0.00,0.00,0.00,4.00,,,,1,0.00,0.00,0.00,3.00,18.00
70055644,201601,12,0.76,2016-01-21,4,4,15.00,30.00,30.00,60.00,1.00,1.56,3.33,1.53,2.62,21.15,2.00,1.59,4.97,1.44,3.16,26.06,,1,1.00,0.00,5.00,50.00,0,,,,,,2.00,2.00,-5.00,-2.00,4.00,3.00,0.00,5.00,5.00,-1.00,,,,,,,,,,,,,,,38.00,0.00,0.00,0.00,4.00,,,,0,0.00,1.00,1.00,11.00,96.30
70055651,201601,12,0.63,2016-01-12,2,3,0.00,70.00,10.00,90.00,5.00,5.62,0.94,5.62,1.39,0.00,5.00,5.62,0.94,5.62,1.39,0.00,,1,1.00,0.00,100.00,0.00,0,,,,,,2.00,0.00,0.00,0.00,3.00,2.00,0.00,10.00,10.00,20.00,,,,,,,,,,,,,,,66.00,1.00,0.00,0.00,4.00,,,,0,0.00,1.00,0.00,3.00,18.00
70055713,201601,8,2.41,2016-01-14,4,4,9.00,50.00,2.00,10.00,5.00,5.00,8.34,5.00,5.00,0.00,10.00,6.41,2.65,6.67,2.56,0.00,,1,2.00,0.00,3.00,8.00,0,,,,,,2.00,3.00,3.00,2.00,2.00,2.00,1.00,5.00,3.00,10.00,,,,,,,,,,,,,,,50.00,1.00,0.00,0.00,2.00,,,,0,0.00,1.00,1.00,8.00,62.80
70055868,201601,12,0.55,2016-01-17,4,3,0.00,15.00,25.00,20.00,2.00,2.67,2.11,2.65,2.07,2.79,1.00,3.10,2.99,3.11,2.53,3.46,,1,1.00,1.00,,,0,,,,,,5.00,5.00,3.00,3.00,4.00,4.00,0.00,4.00,3.00,3.00,,,,,,,,,,,,,,,34.00,0.00,0.00,0.00,4.00,,,,0,0.00,,1.00,9.00,76.60
70055891,201601,11,0.40,2016-01-31,3,3,20.00,50.00,25.00,35.00,1.00,-1.01,1.42,-0.98,1.65,79.43,1.00,0.61,4.63,0.64,3.05,38.97,,1,1.00,1.00,,,0,,,,,,-2.00,-2.00,-1.00,2.00,2.00,3.00,10.00,2.00,2.00,2.00,,,,,,,,,,,,,,,63.00,0.00,0.00,0.00,4.00,,,,0,0.00,,1.00,6.00,42.70
70055908,201601,12,0.94,2016-01-15,1,1,0.00,0.00,90.00,19.00,3.00,3.00,0.33,3.00,1.00,0.00,3.00,3.00,0.33,3.00,1.00,0.00,,0,,,,,0,,,,25.00,0.00,,-100.00,3.00,2.00,2.00,2.00,0.00,5.00,10.00,15.00,,,,,,,,,,,,,,,83.00,0.00,0.00,0.00,3.00,,,,0,0.00,,1.00,3.00,18.00
70055925,201601,11,0.61,2016-01-19,2,2,5.00,30.00,35.00,40.00,3.00,2.32,5.70,3.02,2.81,14.77,3.00,1.33,11.13,2.30,4.04,26.49,,1,1.00,0.00,10.00,5.00,0,,,,,,-1.00,-1.00,3.00,3.00,3.00,3.00,10.00,5.00,5.00,6.00,,,,,,,,,,,,,,,51.00,0.00,0.00,0.00,3.00,,,,0,0.00,1.00,1.00,11.00,96.30
70055948,201601,9,0.61,2016-01-30,3,3,3.00,52.00,75.00,40.00,5.00,3.26,1.17,3.40,1.65,0.00,5.00,3.36,0.88,3.51,1.38,0.00,,1,1.00,0.00,3.00,4.00,0,,,,,,-10.00,-10.00,-5.00,5.00,3.00,3.00,5.00,4.00,5.00,10.00,,,,,,,,,,,,,,,55.00,0.00,0.00,0.00,3.00,,,,0,0.00,1.00,1.00,9.00,76.60
70056000,201601,10,0.54,2016-01-28,3,4,3.00,21.00,1.00,20.00,3.00,3.05,1.88,2.95,2.00,0.00,3.00,3.09,0.73,3.06,1.19,0.00,,1,1.00,1.00,,,0,,,,,,10.00,10.00,8.00,3.00,3.00,4.00,10.00,10.00,3.00,5.00,,,,,,,,,,,,,,,71.00,0.00,0.00,0.00,4.00,,,,0,0.00,,1.00,7.00,51.40
70056055,201601,12,0.48,2016-01-17,4,4,15.00,20.00,30.00,50.00,3.30,2.43,4.37,2.35,2.95,12.63,3.40,2.47,3.05,2.41,2.43,7.62,,1,1.00,0.00,5.00,15.00,0,,,,,,5.00,10.00,3.00,4.00,4.00,4.00,0.00,2.00,2.50,4.00,,,,,,,,,,,,,,,25.00,0.00,0.00,0.00,4.00,,,,0,0.00,1.00,1.00,9.00,76.60
70056095,201601,12,0.72,2016-01-14,3,2,0.00,40.00,40.00,3.00,-5.00,-0.68,2.30,-0.76,2.25,67.05,-4.00,-1.49,3.93,-1.45,2.88,75.51,,0,,,,,0,,,,0.00,0.00,,2.00,4.00,2.00,2.00,2.00,0.00,-8.00,-10.00,15.00,,,,,,,,,,,,,,,62.00,0.00,0.00,0.00,4.00,,,,0,0.00,,1.00,2.00,9.80
70056429,201601,10,4.54,2016-01-15,4,4,19.00,62.00,70.00,36.00,2.00,1.64,9.03,1.51,4.09,30.54,1.00,0.82,8.33,1.06,3.91,36.17,,1,1.00,0.00,4.00,2.00,0,,,,,,1.00,1.00,1.00,-3.00,3.00,2.00,2.00,2.00,1.00,7.00,,,,,,,,,,,,,,,27.00,0.00,0.00,0.00,2.00,,,,0,2.00,1.00,1.00,6.00,42.70
70056436,201601,11,0.81,2016-01-30,3,3,2.00,70.00,20.00,50.00,5.00,5.78,18.77,5.33,6.51,7.88,8.00,6.27,15.56,5.89,5.65,3.03,,1,1.00,0.00,23.00,0.00,0,,,,,,3.00,3.00,3.00,1.00,3.00,3.00,17.00,10.00,10.00,3.00,,,,,,,,,,,,,,,56.00,0.00,0.00,0.00,3.00,,,,0,0.00,1.00,1.00,4.00,26.60
70056436,201602,12,0.75,2016-02-21,3,3,11.00,50.00,20.00,50.00,3.00,2.47,3.14,2.42,2.60,8.28,3.00,3.30,4.36,2.96,3.01,0.00,,1,1.00,0.00,24.00,0.00,0,,,,,,3.00,2.00,1.00,3.00,3.00,3.00,10.00,2.00,3.00,5.00,,,,,,,,,,,,,,,56.00,0.00,0.00,0.00,3.00,,,,0,0.00,1.00,1.00,4.00,26.60
70056444,201601,12,3.42,2016-01-17,2,2,80.00,50.00,6.00,30.00,5.00,4.00,2.23,4.00,2.22,0.00,5.00,4.45,3.10,4.53,2.72,0.00,,0,,,,,0,,,,,,,0.00,10.00,0.00,3.00,3.00,50.00,10.00,5.00,5.00,,,,,,,,,,,,,,,68.00,1.00,0.00,0.00,2.00,,,,0,0.00,,1.00,6.00,42.70
70056446,201601,11,4.09,2016-01-22,4,3,10.00,10.00,30.00,50.00,3.00,4.02,24.74,3.84,6.99,22.23,2.00,3.53,2.68,3.44,2.21,0.68,,0,,,,,0,,,10.00,30.00,20.00,,-5.00,8.00,5.00,4.00,4.00,10.00,3.00,10.00,5.00,,,,,,,,,,,,,,,63.00,1.00,0.00,0.00,2.00,,,,0,0.00,,0.00,3.00,18.00
70056446,201602,12,4.16,2016-02-12,3,4,10.00,4.00,10.00,30.00,5.00,6.17,17.51,5.61,5.77,3.45,5.00,7.90,19.24,7.48,6.68,0.00,,0,,,,,0,,,,30.00,10.00,,2.00,10.00,3.00,3.00,4.00,10.00,5.00,10.00,-2.00,,,,,,,,,,,,,,,63.00,1.00,0.00,0.00,2.00,,,,0,0.00,,0.00,4.00,26.60
70056454,201601,12,3.20,2016-02-01,2,3,2.00,40.00,40.00,50.00,1.00,1.46,0.36,1.46,0.86,0.00,2.00,1.90,2.06,1.59,2.04,0.00,,0,,,,,0,,,,10.00,1.00,,-1.00,-10.00,10.00,3.00,3.00,21.00,4.00,5.00,50.00,,,,,,,,,,,,,,,73.00,1.00,0.00,0.00,2.00,,,,0,0.00,,0.00,2.00,9.80
70056473,201601,12,0.91,2016-01-17,4,3,5.00,53.00,50.00,32.00,5.00,2.02,9.11,2.02,4.89,29.17,4.00,2.72,4.44,2.68,3.22,10.98,,0,1.00,1.00,,,0,,,,,,3.00,3.00,-10.00,2.00,3.00,3.00,31.00,5.00,10.00,12.00,,,,,,,,,,,,,,,37.00,1.00,0.00,0.00,4.00,,,,0,3.00,,0.00,2.00,9.80
70056484,201601,12,0.52,2016-01-21,4,2,2.00,60.00,75.00,50.00,2.00,1.93,2.72,1.78,2.30,11.52,2.00,2.11,3.23,1.94,2.52,11.57,,0,,,,,0,,,,,,,-40.00,-20.00,-50.00,3.00,3.00,1.00,5.00,4.00,-2.00,,,,,,,,,,,,,,,64.00,0.00,0.00,0.00,4.00,,,,1,0.00,,0.00,4.00,26.60
70056487,201601,11,0.48,2016-01-21,3,4,80.00,25.00,10.00,35.00,3.00,3.00,0.33,3.00,1.00,0.00,3.00,3.00,0.33,3.00,1.00,0.00,,1,1.00,0.00,10.00,20.00,0,,,,,,3.00,3.00,2.00,0.00,3.00,3.00,0.00,5.00,7.00,3.00,,,,,,,,,,,,,,,26.00,1.00,0.00,0.00,4.00,,,,0,0.00,1.00,0.00,8.00,62.80
70056500,201601,11,0.55,2016-01-17,4,4,20.00,25.00,80.00,65.00,1.50,1.56,0.43,1.64,0.90,2.00,2.00,1.84,0.83,1.84,1.25,2.08,,1,1.00,0.00,8.00,5.00,0,,,,,,3.00,13.00,5.00,7.00,3.00,3.00,1.00,5.00,3.00,-1.00,,,,,,,,,,,,,,,30.00,0.00,0.00,0.00,4.00,,,,0,0.00,1.00,1.00,11.00,96.30
70056502,201601,12,0.95,2016-01-06,3,4,40.00,50.00,15.00,15.00,4.00,5.92,9.78,5.88,4.34,2.57,22.00,7.35,36.47,5.82,8.21,0.00,,1,2.00,0.00,30.00,20.00,0,,,,,,2.00,2.00,-1.00,4.00,2.00,2.00,0.00,10.00,20.00,3.00,,,,,,,,,,,,,,,54.00,1.00,0.00,1.00,3.00,,,,0,2.00,1.00,0.00,7.00,51.40
70056535,201601,11,0.68,2016-01-06,3,3,10.00,39.00,60.00,39.00,2.00,4.07,13.37,3.04,4.54,0.00,2.00,4.28,14.61,3.20,4.77,0.00,,1,1.00,0.00,19.00,41.00,0,,,,,,2.00,2.00,2.00,3.00,3.00,3.00,20.00,7.00,5.00,10.00,,,,,,,,,,,,,,,49.00,0.00,0.00,0.00,4.00,,,,0,3.00,1.00,1.00,10.00,87.10
70056540,201601,12,0.40,2016-01-15,3,3,0.00,2.00,20.00,20.00,2.00,2.82,0.24,2.81,0.66,0.00,3.00,2.97,0.37,2.95,0.83,0.00,,0,,,,,0,,,,0.00,0.00,,1.00,3.00,2.00,3.00,3.00,0.00,5.00,3.00,5.00,,,,,,,,,,,,,,,69.00,0.00,0.00,0.00,4.00,,,,0,0.00,,1.00,5.00,34.90
70056545,201601,11,0.52,2016-01-03,3,2,6.00,40.00,55.00,65.00,1.00,1.22,0.53,1.23,1.02,5.00,2.00,1.20,0.81,1.21,1.29,10.00,,1,1.00,0.00,5.00,2.00,0,,,,,,2.00,3.00,20.00,1.00,3.00,3.00,4.00,3.00,2.00,5.00,,,,,,,,,,,,,,,33.00,0.00,0.00,0.00,4.00,,,,0,0.00,0.00,1.00,9.00,76.60
70056565,201601,11,3.52,2016-01-22,3,3,0.00,50.00,10.00,10.00,10.00,-0.00,133.38,-0.00,20.00,50.00,15.00,-0.00,133.38,-0.00,20.00,50.00,,1,1.00,0.00,50.00,0.00,0,,,,,,2.00,2.00,2.00,0.00,3.00,3.00,0.00,5.00,5.00,10.00,,,,,,,,,,,,,,,58.00,0.00,0.00,0.00,2.00,,,,0,0.00,1.00,1.00,7.00,51.40
70056565,201602,12,3.30,2016-02-16,3,3,0.00,40.00,5.00,5.00,5.00,-3.38,84.60,-1.89,13.45,57.64,5.00,0.74,58.29,0.41,10.73,47.98,,1,1.00,0.00,50.00,0.00,0,,,,,,1.00,1.00,5.00,4.00,3.00,3.00,0.00,5.00,5.00,10.00,,,,,,,,,,,,,,,58.00,0.00,0.00,0.00,2.00,,,,0,0.00,1.00,1.00,7.00,51.40
70056566,201601,12,0.37,2016-01-29,3,3,0.00,50.00,50.00,50.00,2.00,3.00,0.33,3.00,1.00,0.00,4.00,4.00,0.67,4.00,1.17,0.00,,1,2.00,0.00,0.00,50.00,0,,,,,,1.00,1.00,3.00,2.00,3.00,3.00,50.00,10.00,25.00,2.00,,,,,,,,,,,,,,,53.00,1.00,0.00,0.00,4.00,,,,0,1.00,1.00,1.00,7.00,51.40
70056577,201601,12,4.72,2016-01-28,4,4,0.00,50.00,50.00,50.00,-20.00,-25.00,56.33,-25.00,13.00,100.00,-5.00,-6.00,1.33,-6.00,2.00,100.00,,1,1.00,0.00,0.00,0.00,0,,,,,,10.00,10.00,-5.00,-5.00,3.00,3.00,0.00,-10.00,-5.00,5.00,,,,,,,,,,,,,,,47.00,1.00,1.00,0.00,2.00,,,,0,0.00,1.00,1.00,6.00,42.70
70056580,201601,12,0.72,2016-01-06,3,3,5.00,50.00,95.00,80.00,3.00,1.29,0.28,1.29,0.75,0.00,3.00,2.00,0.67,2.00,1.17,0.00,,0,,,,,1,95.00,80.00,24.00,,,,0.00,-3.00,0.00,3.00,3.00,5.00,3.00,0.00,5.00,,,,,,,,,,,,,,,61.00,1.00,1.00,0.00,4.00,,,,0,0.00,,0.00,2.00,9.80
70056581,201601,10,0.50,2016-01-11,3,3,,51.00,31.00,30.00,3.00,2.98,0.59,2.95,1.07,0.00,3.00,2.98,0.59,2.95,1.07,0.00,,1,1.00,0.00,70.00,60.00,0,,,,,,-3.00,2.00,3.00,3.00,2.00,2.00,21.00,3.00,3.00,5.00,,,,,,,,,,,,,,,40.00,1.00,0.00,0.00,4.00,,,,0,1.00,1.00,1.00,9.00,76.60
70056593,201601,12,0.44,2016-01-14,3,4,2.00,10.00,10.00,20.00,2.00,1.00,0.58,1.00,1.08,10.00,3.00,2.68,0.64,2.68,1.09,0.01,,1,1.00,0.00,5.00,11.00,0,,,,,,3.00,-3.00,3.00,-3.00,2.00,2.00,2.00,-4.00,-2.00,5.00,,,,,,,,,,,,,,,70.00,0.00,0.00,0.00,4.00,,,,0,1.00,1.00,1.00,9.00,76.60
70056594,201601,12,0.60,2016-01-15,3,3,0.00,10.00,70.00,25.00,3.00,1.00,0.58,1.00,1.08,10.00,3.00,1.46,0.36,1.46,0.86,0.00,,1,1.00,0.00,0.00,10.00,0,,,,,,2.00,1.00,-10.00,5.00,3.00,3.00,0.00,3.00,3.00,10.00,,,,,,,,,,,,,,,60.00,1.00,0.00,0.00,4.00,,,,0,0.00,1.00,1.00,10.00,87.10
70056638,201601,12,0.66,2016-01-17,4,4,,50.00,25.00,75.00,3.00,-0.00,29.42,-0.00,7.41,50.00,2.00,-0.00,29.42,-0.00,7.41,50.00,,1,1.00,1.00,,,0,,,,,,5.00,5.00,0.00,0.00,4.00,4.00,1.00,2.00,2.00,3.00,,,,,,,,,,,,,,,37.00,0.00,0.00,0.00,4.00,,,,0,0.00,,0.00,6.00,42.70
70056661,201601,10,0.63,2016-01-15,2,2,0.00,50.00,40.00,60.00,2.00,2.00,0.67,2.00,1.17,0.00,3.00,2.19,0.55,2.19,1.06,0.00,,0,,,,,0,,,,0.00,0.00,,-5.00,5.00,2.00,3.00,3.00,0.00,5.00,10.00,-10.00,,,,,,,,,,,,,,,72.00,0.00,0.00,0.00,4.00,,,,0,0.00,,1.00,5.00,34.90
70056662,201601,10,0.83,2016-01-15,2,2,100.00,90.00,10.00,20.00,3.00,2.98,0.59,2.95,1.07,0.00,4.00,2.98,0.59,2.95,1.07,0.00,,1,2.00,0.00,25.00,50.00,0,,,,,,2.50,3.00,5.00,3.00,2.00,1.00,0.00,-4.00,2.00,5.00,,,,,,,,,,,,,,,36.00,0.00,0.00,0.00,3.00,,,,0,1.00,1.00,1.00,9.00,76.60
70056662,201602,11,1.04,2016-02-10,3,2,100.00,80.00,10.00,30.00,3.00,2.98,0.59,2.95,1.07,0.00,2.00,3.00,0.88,2.95,1.31,0.00,,1,2.00,0.00,15.00,30.00,0,,,,,,3.00,4.00,6.00,3.00,2.00,1.00,0.00,1.00,2.00,5.00,,,,,,,,,,,,,,,36.00,0.00,0.00,0.00,3.00,,,,0,1.00,1.00,1.00,9.00,76.60
70056673,201601,12,0.75,2016-01-15,5,4,100.00,55.00,75.00,57.00,3.00,3.05,1.39,3.01,1.62,0.14,3.50,3.75,3.28,3.69,2.55,1.02,,1,1.00,0.00,20.00,5.00,0,,,,,,10.00,10.00,-30.00,-4.00,5.00,4.00,10.00,3.00,3.00,4.00,,,,,,,,,,,,,,,33.00,0.00,0.00,0.00,4.00,,,,0,0.00,0.00,0.00,9.00,76.60
70056677,201601,11,0.48,2016-01-31,4,4,2.00,15.00,40.00,50.00,1.00,1.00,0.85,1.00,1.32,15.00,1.50,1.10,1.00,1.11,1.46,15.00,,1,40.00,0.00,10.00,20.00,0,,,,,,10.00,10.00,2.00,2.00,2.00,2.00,0.00,10.00,5.00,5.00,,,,,,,,,,,,,,,24.00,0.00,0.00,0.00,4.00,,,,0,0.00,0.00,1.00,7.00,51.40
70056678,201601,12,1.23,2016-01-04,2,3,0.00,2.00,0.00,1.00,2.00,0.00,0.67,0.00,1.17,0.00,5.00,4.00,5.33,4.00,4.00,0.00,,1,1.00,0.00,2.00,2.00,0,,,,,,0.00,0.00,0.00,0.00,2.00,2.00,0.00,2.00,2.00,10.00,,,,,,,,,,,,,,,41.00,1.00,0.00,0.00,3.00,,,,0,3.00,1.00,0.00,3.00,18.00
70056689,201601,9,3.42,2016-01-18,3,3,0.00,20.00,30.00,10.00,10.00,-0.57,64.29,0.01,11.37,49.94,15.00,1.10,31.19,1.12,7.64,42.18,,1,1.00,0.00,1.00,0.00,0,,,,,,1.00,5.00,20.00,5.00,2.00,2.00,5.00,8.00,5.00,30.00,,,,,,,,,,,,,,,48.00,1.00,0.00,0.00,2.00,,,,0,2.00,1.00,0.00,4.00,26.60
70056694,201601,10,0.47,2016-01-24,3,3,32.00,48.00,48.00,39.00,2.00,1.00,1.69,1.00,2.00,25.00,-2.00,0.00,0.67,0.00,1.17,0.00,,1,2.00,0.00,8.00,64.00,0,,,,,,5.00,5.00,2.00,5.00,3.00,3.00,98.00,2.00,5.00,10.00,,,,,,,,,,,,,,,30.00,1.00,0.00,0.00,4.00,,,,0,0.00,1.00,0.00,6.00,42.70
