userid,wid,tenure,weight,date,financial_past_12m,financial_12m,prob_move_house,prob_unrate_up,prob_irate_up,prob_stocks_up,infl_1y,infl_1y_bin_mean,infl_1y_bin_var,infl_1y_bin_median,infl_1y_bin_iqr,infl_1y_bin_prob_defl,infl_3y,infl_3y_bin_mean,infl_3y_bin_var,infl_3y_bin_median,infl_3y_bin_iqr,infl_3y_bin_prob_defl,infl_5y,working,num_jobs,self_employed,prob_lose_job,prob_leave_job,looking_for_job,prob_accept_job_12m,prob_accept_job_3m,jobless_length,prob_search_job_12m,prob_search_job_3m,earnings_change,hh_inc_change,hh_spending_change,taxes_change,credit_cond_past_12m,credit_cond_12m,prob_miss_paym_3m,house_price_change,house_price_change_3y,govt_debt_change,num_lit_q1,num_lit_q1_correct,num_lit_q2,num_lit_q2_correct,num_lit_q3,num_lit_q3_correct,num_lit_q5,num_lit_q5_correct,num_lit_q6,num_lit_q6_correct,num_lit_q8,num_lit_q8_correct,num_lit_q9,num_lit_q9_correct,age_init,female,hispanic,black,educ,owner,health,take_fin_risk,hh_changed,num_kids,same_employer,couple,hh_inc_bin,hh_inc_bin_rank
70016653,201401,12,0.83,2014-01-04,3,4,61.00,31.00,65.00,80.00,-1.00,-1.00,1.20,-1.00,1.62,80.00,-2.00,-1.29,0.93,-1.32,1.39,90.00,,0,,,,,0,,,,,,,5.00,-2.00,0.00,2.00,3.00,0.00,2.00,1.00,-5.00,,,,,,,,,,,,,,,66.00,1.00,0.00,0.00,4.00,,,,0,0.00,,,2.00,10.70
70016672,201401,12,0.54,2014-01-09,2,2,5.00,60.00,55.00,40.00,3.00,2.79,0.81,2.74,1.26,0.00,2.50,1.81,0.55,1.81,1.06,0.00,,0,,,,,1,50.00,35.00,12.00,,,,5.00,8.00,10.00,2.00,2.00,2.00,4.00,2.00,9.00,,,,,,,,,,,,,,,68.00,0.00,0.00,0.00,4.00,,,,0,0.00,,,6.00,45.40
70016678,201401,12,0.60,2014-01-05,3,3,30.00,5.00,95.00,85.00,3.00,2.96,1.57,3.05,2.00,0.00,3.00,2.99,2.35,3.01,2.52,0.00,,1,1.00,0.00,25.00,30.00,0,,,,,,0.00,0.00,2.00,0.00,4.00,4.00,10.00,5.00,5.00,2.00,,,,,,,,,,,,,,,35.00,0.00,0.00,1.00,4.00,,,,0,0.00,,,6.00,45.40
70016696,201401,11,0.54,2014-01-04,3,3,0.00,2.00,6.00,2.00,3.00,2.75,0.41,2.72,0.87,0.00,4.00,2.74,0.47,2.72,0.94,0.00,,0,,,,,0,,,,0.00,0.00,,2.00,1.00,2.00,4.00,4.00,0.00,5.00,5.00,4.00,,,,,,,,,,,,,,,71.00,1.00,0.00,0.00,4.00,,,,0,0.00,,,7.00,54.30
70016697,201401,10,1.60,2014-01-17,4,3,,,,,3.00,,,,,,5.00,3.30,0.70,3.25,1.14,0.00,,0,,,,,0,,,,,,,5.00,5.00,0.00,3.00,3.00,,10.00,10.00,10.00,,,,,,,,,,,,,,,63.00,1.00,0.00,0.00,3.00,,,,1,2.00,,,3.00,19.60
70016710,201401,11,0.73,2014-01-09,3,3,3.00,24.00,69.00,55.00,2.50,2.85,0.45,2.83,0.92,0.00,3.00,2.85,0.45,2.83,0.92,0.00,,1,1.00,0.00,51.00,52.00,0,,,,,,1.00,1.00,-20.00,5.00,3.00,3.00,3.00,6.00,6.00,-10.00,,,,,,,,,,,,,,,68.00,0.00,0.00,0.00,4.00,,,,0,2.00,,,10.00,88.40
70016713,201401,10,2.84,2014-01-07,3,2,4.00,70.00,20.00,20.00,5.00,6.00,1.33,6.00,2.00,0.00,5.00,6.00,1.33,6.00,2.00,0.00,,1,1.00,0.00,100.00,5.00,0,,,,,,3.00,3.00,3.00,5.00,3.00,3.00,4.00,3.00,5.00,5.00,,,,,,,,,,,,,,,63.00,1.00,0.00,0.00,2.00,,,,0,2.00,,,5.00,37.40
70016721,201401,12,0.88,2014-01-21,2,3,2.00,55.00,40.00,50.00,12.00,10.00,33.40,10.00,10.01,0.00,15.00,10.42,17.66,10.70,7.09,0.00,,1,2.00,0.00,30.00,50.00,0,,,,,,3.00,10.00,10.00,10.00,2.00,2.00,70.00,5.00,10.00,5.00,,,,,,,,,,,,,,,46.00,1.00,0.00,0.00,,,,,0,2.00,,,7.00,54.30
70016731,201401,12,4.10,2014-01-12,2,2,6.00,5.00,20.00,25.00,8.00,10.28,5.74,10.64,3.79,0.00,5.00,7.76,8.19,7.15,4.18,0.00,,0,,,,,0,,,,,,,0.00,4.00,1.00,2.00,2.00,2.00,5.00,3.00,10.00,,,,,,,,,,,,,,,57.00,1.00,0.00,0.00,2.00,,,,0,2.00,,,3.00,19.60
70016740,201401,12,5.59,2014-01-08,3,3,50.00,50.00,49.00,50.00,100.00,25.00,56.33,25.00,13.00,0.00,100.00,25.00,56.33,25.00,13.00,0.00,,0,,,,,0,,,,0.00,0.00,,0.00,0.00,0.00,3.00,3.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,,,,30.00,1.00,0.00,0.00,1.00,,,,0,2.00,,,1.00,3.30
70016776,201401,11,0.55,2014-01-12,4,3,100.00,25.00,15.00,65.00,3.00,1.99,1.84,2.20,2.08,10.00,3.00,1.99,1.84,2.20,2.08,10.00,,1,1.00,0.00,15.00,5.00,0,,,,,,2.00,5.00,3.00,3.00,4.00,4.00,16.00,5.00,5.00,3.00,,,,,,,,,,,,,,,42.00,1.00,0.00,0.00,4.00,,,,0,2.00,,,8.00,65.50
70016780,201401,11,1.63,2014-01-06,2,3,50.00,60.00,10.00,10.00,-2.00,-1.00,0.33,-1.00,1.00,100.00,5.00,6.00,1.33,6.00,2.00,0.00,,1,1.00,0.00,10.00,10.00,0,,,,,,3.00,3.00,5.00,2.00,3.00,3.00,10.00,1.00,1.00,2.00,,,,,,,,,,,,,,,45.00,1.00,0.00,0.00,3.00,,,,0,2.00,,,3.00,19.60
70016793,201401,9,1.21,2014-01-10,3,3,,50.00,50.00,50.00,0.00,0.00,0.67,0.00,1.17,0.00,0.00,0.00,0.67,0.00,1.17,0.00,,0,,,,,0,,,,100.00,100.00,,0.00,-5.00,0.00,3.00,3.00,0.00,0.00,0.00,2.00,,,,,,,,,,,,,,,19.00,1.00,1.00,0.00,3.00,,,,1,0.00,,,5.00,37.40
70016809,201401,12,0.74,2014-01-03,3,3,1.00,50.00,45.00,55.00,4.00,3.02,1.29,2.95,1.61,0.00,3.00,2.79,1.32,2.78,1.61,0.47,,1,1.00,1.00,,,0,,,,,,2.00,2.00,5.00,10.00,2.00,2.00,10.00,7.00,10.00,5.00,,,,,,,,,,,,,,,47.00,0.00,0.00,0.00,4.00,,,,0,1.00,,,8.00,65.50
70017409,201401,10,0.43,2014-01-02,3,3,0.00,33.00,56.00,21.00,4.00,4.19,3.29,4.05,2.59,0.00,4.00,4.60,4.07,4.46,2.93,0.00,,0,,,,,0,,,,0.00,0.00,,25.00,-25.00,-10.00,2.00,2.00,0.00,8.00,3.00,7.00,,,,,,,,,,,,,,,65.00,0.00,0.00,0.00,4.00,,,,0,1.00,,,5.00,37.40
70017411,201401,11,0.63,2014-01-21,5,5,100.00,35.00,60.00,60.00,1.50,2.31,6.09,2.06,3.33,17.78,2.50,3.84,12.01,3.36,4.68,12.10,,1,2.00,0.00,1.00,5.00,0,,,,,,3.00,1.00,2.00,2.00,3.00,3.00,1.00,4.00,3.00,8.00,,,,,,,,,,,,,,,33.00,0.00,0.00,0.00,4.00,,,,0,1.00,,,11.00,96.70
70017414,201401,12,0.57,2014-01-05,3,3,100.00,5.00,0.00,2.00,1.00,1.20,1.65,1.24,1.97,20.00,3.00,1.25,2.20,1.41,2.19,21.04,,0,,,,,0,,,,100.00,69.00,,2.00,2.00,2.00,3.00,3.00,0.00,3.00,5.00,5.00,,,,,,,,,,,,,,,26.00,1.00,0.00,0.00,4.00,,,,0,1.00,,,8.00,65.50
70017426,201401,10,0.71,2014-01-20,3,3,0.00,10.00,2.00,60.00,2.00,3.44,1.34,3.36,1.60,0.00,2.00,3.44,1.34,3.36,1.60,0.00,,0,,,,,0,,,,0.00,0.00,,-10.00,5.00,5.00,3.00,3.00,0.00,5.00,10.00,30.00,,,,,,,,,,,,,,,65.00,0.00,0.00,0.00,3.00,,,,0,1.00,,,3.00,19.60
70017427,201401,12,0.63,2014-01-08,3,3,0.00,5.00,2.00,3.00,2.00,1.00,0.33,1.00,1.00,0.00,2.00,1.00,0.33,1.00,1.00,0.00,,1,1.00,0.00,10.00,0.00,0,,,,,,0.00,0.00,5.00,2.00,1.00,1.00,0.00,5.00,5.00,5.00,,,,,,,,,,,,,,,36.00,1.00,0.00,0.00,4.00,,,,0,1.00,,,9.00,78.70
70018295,201401,12,1.37,2014-01-04,2,4,2.00,60.00,44.00,64.00,-20.00,-7.41,104.47,-9.19,15.83,75.50,-25.00,-9.68,161.47,-9.95,19.42,75.21,,0,,,,,1,30.00,27.00,14.00,,,,-75.00,-80.00,40.00,1.00,1.00,65.00,30.00,35.00,25.00,,,,,,,,,,,,,,,36.00,1.00,0.00,0.00,,,,,0,1.00,,,1.00,3.30
70018301,201401,12,0.75,2014-01-06,3,2,5.00,30.00,40.00,25.00,3.00,3.10,2.81,2.95,2.54,0.00,2.00,4.73,9.25,4.39,4.91,0.00,,1,1.00,0.00,10.00,50.00,0,,,,,,-50.00,-40.00,10.00,-5.00,3.00,3.00,20.00,4.00,5.00,5.00,,,,,,,,,,,,,,,29.00,1.00,0.00,0.00,4.00,,,,0,1.00,,,10.00,88.40
70018315,201401,11,0.40,2014-01-02,2,2,25.00,20.00,5.00,70.00,2.00,1.89,1.47,1.84,1.70,5.18,2.00,2.63,3.22,2.59,2.64,7.24,,1,2.00,0.00,3.00,75.00,0,,,,,,1.00,1.00,3.00,-8.00,4.00,4.00,10.00,3.00,4.00,1.00,,,,,,,,,,,,,,,30.00,1.00,0.00,0.00,4.00,,,,0,1.00,,,5.00,37.40
70018318,201401,12,0.62,2014-01-20,3,3,3.00,35.00,70.00,60.00,3.00,3.09,3.67,2.97,2.71,4.02,3.00,3.09,3.67,2.97,2.71,4.02,,1,1.00,0.00,5.00,5.00,0,,,,,,3.00,2.00,1.00,1.00,3.00,3.00,3.00,3.00,3.00,2.00,,,,,,,,,,,,,,,31.00,1.00,0.00,0.00,4.00,,,,0,1.00,,,9.00,78.70
70018338,201401,12,0.57,2014-01-02,3,3,10.00,50.00,80.00,50.00,3.00,6.03,4.55,5.86,3.26,0.00,3.00,6.48,6.29,6.35,4.05,0.00,,1,1.00,0.00,10.00,10.00,0,,,,,,3.00,3.00,4.00,6.00,3.00,2.00,10.00,5.00,5.00,10.00,,,,,,,,,,,,,,,48.00,1.00,0.00,0.00,4.00,,,,0,1.00,,,11.00,96.70
70018351,201401,12,0.64,2014-01-02,4,3,0.00,20.00,50.00,50.00,1.80,2.00,0.67,2.00,1.17,0.00,2.00,2.00,0.67,2.00,1.17,0.00,,1,1.00,0.00,0.00,0.00,0,,,,,,0.00,0.00,15.00,5.00,3.00,3.00,0.00,4.00,3.00,-10.00,,,,,,,,,,,,,,,61.00,1.00,0.00,0.00,4.00,,,,0,1.00,,,4.00,28.70
70018356,201401,12,0.71,2014-01-03,2,3,0.00,25.00,8.00,15.00,18.00,10.00,1.33,10.00,2.00,0.00,25.00,25.00,56.33,25.00,13.00,0.00,,1,1.00,0.00,50.00,0.00,0,,,,,,2.00,15.00,18.00,18.00,2.00,3.00,20.00,-5.00,2.00,20.00,,,,,,,,,,,,,,,47.00,1.00,0.00,0.00,3.00,,,,0,1.00,,,4.00,28.70
70018378,201401,12,0.82,2014-01-15,2,2,90.00,30.00,10.00,10.00,-1.00,0.75,6.82,0.81,3.78,38.87,5.00,2.87,10.22,2.36,4.27,19.06,,1,1.00,0.00,30.00,10.00,0,,,,,,3.00,-20.00,-20.00,1.00,2.00,3.00,100.00,2.00,5.00,12.00,,,,,,,,,,,,,,,47.00,1.00,0.00,0.00,3.00,,,,0,1.00,,,6.00,45.40
70018425,201401,12,0.56,2014-01-09,1,1,10.00,100.00,50.00,30.00,50.00,25.00,56.33,25.00,13.00,0.00,75.00,25.00,56.33,25.00,13.00,0.00,,0,,,,,0,,,,50.00,50.00,,-10.00,25.00,15.00,1.00,1.00,0.00,15.00,20.00,50.00,,,,,,,,,,,,,,,60.00,1.00,0.00,0.00,4.00,,,,0,1.00,,,10.00,88.40
70018446,201401,12,2.19,2014-01-07,4,3,2.00,5.00,5.00,50.00,10.00,9.53,3.68,9.97,2.75,0.00,10.00,9.56,3.60,10.00,2.71,0.00,,1,1.00,0.00,2.00,0.00,0,,,,,,1.00,1.00,10.00,1.00,3.00,3.00,5.00,10.00,10.00,8.00,,,,,,,,,,,,,,,62.00,1.00,0.00,0.00,,,,,0,0.00,,,4.00,28.70
70018533,201401,12,0.70,2014-01-02,3,3,0.00,50.00,18.00,60.00,4.00,4.84,8.13,4.92,4.19,5.02,4.00,5.19,7.88,5.31,4.11,3.67,,0,,,,,0,,,,0.00,0.00,,8.00,8.00,5.00,2.00,2.00,0.00,5.00,5.00,25.00,,,,,,,,,,,,,,,72.00,1.00,0.00,0.00,3.00,,,,0,0.00,,,4.00,28.70
70018575,201401,11,2.76,2014-01-03,4,4,0.00,0.00,5.00,5.00,2.00,10.77,309.16,13.70,27.44,27.44,2.00,0.24,263.87,-1.69,26.49,53.23,,1,1.00,0.00,0.00,0.00,0,,,,,,5.00,5.00,-2.00,3.00,3.00,3.00,0.00,5.00,2.00,5.00,,,,,,,,,,,,,,,59.00,0.00,0.00,0.00,2.00,,,,0,1.00,,,9.00,78.70
70018577,201401,11,0.47,2014-01-04,4,3,50.00,25.00,50.00,50.00,3.00,2.86,1.93,2.69,1.92,0.00,3.00,3.75,2.09,3.64,2.02,0.00,,1,1.00,0.00,50.00,50.00,0,,,,,,3.00,3.00,0.00,2.00,3.00,4.00,0.00,3.00,4.00,-4.00,,,,,,,,,,,,,,,34.00,1.00,1.00,0.00,4.00,,,,0,1.00,,,6.00,45.40
70018604,201401,12,0.82,2014-01-02,3,4,0.00,100.00,10.00,10.00,10.00,10.00,1.33,10.00,2.00,0.00,10.00,10.00,1.33,10.00,2.00,0.00,,1,1.00,0.00,0.00,0.00,0,,,,,,15.00,15.00,10.00,10.00,2.00,2.00,0.00,10.00,10.00,10.00,,,,,,,,,,,,,,,44.00,1.00,0.00,0.00,3.00,,,,0,1.00,,,7.00,54.30
70018615,201401,12,0.57,2014-01-02,3,3,0.00,60.00,70.00,80.00,3.00,3.30,1.03,3.27,1.43,0.00,3.00,2.98,0.59,2.95,1.07,0.00,,1,1.00,0.00,3.00,0.00,0,,,,,,2.00,2.00,3.00,3.00,4.00,4.00,0.00,5.00,3.00,5.00,,,,,,,,,,,,,,,47.00,1.00,0.00,0.00,4.00,,,,0,1.00,,,9.00,78.70
70018640,201401,11,0.43,2014-01-20,2,3,5.00,10.00,40.00,60.00,2.00,1.00,0.58,1.00,1.08,10.00,2.00,1.00,0.58,1.00,1.08,10.00,,1,2.00,0.00,2.00,10.00,0,,,,,,1.00,1.00,1.00,3.00,4.00,4.00,20.00,3.00,5.00,-2.00,,,,,,,,,,,,,,,43.00,1.00,0.00,0.00,4.00,,,,0,1.00,,,9.00,78.70
70018671,201401,12,0.66,2014-01-04,3,3,0.00,5.00,10.00,80.00,5.00,5.59,3.00,5.45,2.53,0.00,3.00,2.84,4.96,2.32,3.16,0.00,,1,1.00,0.00,0.00,0.00,0,,,,,,3.00,1.00,10.00,2.00,2.00,3.00,0.00,8.00,6.00,8.00,,,,,,,,,,,,,,,58.00,1.00,0.00,0.00,3.00,,,,0,1.00,,,8.00,65.50
70018678,201401,12,0.62,2014-01-03,3,2,10.00,10.00,10.00,10.00,1.00,0.71,0.28,0.71,0.75,0.00,2.00,0.71,0.28,0.71,0.75,0.00,,1,1.00,0.00,0.00,20.00,0,,,,,,-5.00,-5.00,-5.00,4.00,3.00,3.00,0.00,1.00,1.00,2.50,,,,,,,,,,,,,,,38.00,0.00,0.00,0.00,4.00,,,,0,1.00,,,11.00,96.70
70018762,201401,12,0.81,2014-01-02,1,1,0.00,100.00,0.00,100.00,10.00,10.00,1.33,10.00,2.00,0.00,10.00,10.00,1.33,10.00,2.00,0.00,,0,,,,,0,,,,0.00,0.00,,-2.00,-10.00,10.00,3.00,3.00,0.00,10.00,10.00,10.00,,,,,,,,,,,,,,,62.00,0.00,0.00,0.00,3.00,,,,0,1.00,,,5.00,37.40
70018776,201401,12,0.66,2014-01-04,2,2,2.00,50.00,12.00,44.00,3.00,3.02,1.29,2.95,1.61,0.00,5.00,4.45,4.86,4.60,3.71,0.00,,0,,,,,0,,,,0.00,0.00,,2.00,5.00,3.00,3.00,3.00,0.00,5.00,5.00,2.00,,,,,,,,,,,,,,,70.00,0.00,0.00,0.00,3.00,,,,0,1.00,,,5.00,37.40
70018779,201401,12,0.43,2014-01-09,2,2,10.00,20.00,20.00,10.00,20.00,6.33,17.78,5.80,6.83,0.00,10.00,6.33,17.78,5.80,6.83,0.00,,1,1.00,1.00,,,0,,,,,,1.00,1.00,-10.00,3.00,4.00,4.00,0.00,3.00,3.00,5.00,,,,,,,,,,,,,,,54.00,1.00,0.00,0.00,4.00,,,,0,1.00,,,9.00,78.70
70018803,201401,11,4.89,2014-01-19,4,4,10.00,50.00,10.00,15.00,5.00,2.00,0.67,2.00,1.17,0.00,5.00,1.00,0.33,1.00,1.00,0.00,,1,3.00,0.00,0.00,20.00,0,,,,,,10.00,15.00,10.00,10.00,4.00,4.00,25.00,10.00,10.00,15.00,,,,,,,,,,,,,,,24.00,0.00,0.00,0.00,2.00,,,,0,0.00,,,4.00,28.70
70018803,201402,12,4.55,2014-02-10,4,3,50.00,20.00,30.00,45.00,10.00,0.00,76.15,-0.00,12.18,50.00,30.00,2.72,4.44,2.68,3.22,10.98,,1,4.00,0.00,0.00,50.00,0,,,,,,30.00,30.00,10.00,10.00,4.00,4.00,50.00,30.00,10.00,30.00,,,,,,,,,,,,,,,24.00,0.00,0.00,0.00,2.00,,,,0,0.00,,,5.00,37.40
70018817,201401,9,0.44,2014-01-09,3,2,0.00,50.00,10.00,60.00,3.50,3.28,0.78,3.43,1.30,0.00,3.50,3.48,0.58,3.63,1.08,0.00,,1,1.00,0.00,20.00,30.00,0,,,,,,0.00,1.00,2.00,1.00,3.00,3.00,0.00,2.00,1.00,1.00,,,,,,,,,,,,,,,34.00,0.00,0.00,0.00,4.00,,,,0,3.00,,,8.00,65.50
70018827,201401,11,0.44,2014-01-02,4,4,0.00,5.00,50.00,25.00,2.50,2.45,0.40,2.45,0.91,0.00,2.00,2.00,0.67,2.00,1.17,0.00,,1,1.00,0.00,10.00,20.00,0,,,,,,3.00,3.00,5.00,10.00,4.00,4.00,0.00,3.50,3.00,2.00,,,,,,,,,,,,,,,39.00,0.00,0.00,0.00,4.00,,,,0,2.00,,,9.00,78.70
70018834,201401,11,0.61,2014-01-03,4,3,1.00,40.00,10.00,30.00,10.00,8.76,10.32,9.03,5.36,0.00,10.00,9.66,11.24,10.04,5.49,0.00,,0,,,,,0,,,,0.00,0.00,,1.00,10.00,3.00,4.00,4.00,0.00,10.00,10.00,20.00,,,,,,,,,,,,,,,65.00,1.00,0.00,0.00,4.00,,,,0,0.00,,,1.00,3.30
70018834,201402,12,0.62,2014-02-01,3,2,1.00,50.00,2.00,15.00,15.00,10.21,17.65,10.77,6.78,0.00,20.00,10.42,17.66,10.70,7.09,0.00,,0,,,,,0,,,,0.00,0.00,,1.00,10.00,5.00,3.00,3.00,1.00,-5.00,3.00,15.00,,,,,,,,,,,,,,,65.00,1.00,0.00,0.00,4.00,,,,0,0.00,,,1.00,3.30
70021256,201402,10,3.27,2014-02-09,2,3,50.00,43.00,72.00,83.00,10.00,6.90,54.97,7.36,12.53,22.21,-5.00,6.90,54.97,7.36,12.53,22.21,,0,,,,,0,,,,,,,10.00,-5.00,-5.00,2.00,2.00,50.00,10.00,-5.00,-5.00,,,,,,,,,,,,,,,54.00,1.00,1.00,0.00,1.00,,,,1,0.00,,,1.00,3.30
70021259,201401,11,0.46,2014-01-17,2,3,11.00,27.00,50.00,44.00,2.00,3.34,12.16,3.09,4.76,17.27,3.00,3.79,15.22,3.49,5.34,16.96,,1,1.00,1.00,,,0,,,,,,10.00,-5.00,2.00,5.00,2.00,2.00,7.00,4.00,4.00,-5.00,,,,,,,,,,,,,,,51.00,0.00,0.00,0.00,4.00,,,,0,3.00,,,10.00,88.40
70021284,201401,11,2.19,2014-01-03,3,3,5.00,9.00,3.00,10.00,2.00,3.05,1.88,2.95,2.00,0.00,2.00,2.83,1.77,2.72,1.93,0.00,,0,,,,,0,,,,5.00,5.00,,1.00,1.00,1.00,2.00,2.00,5.00,2.00,2.00,1.00,,,,,,,,,,,,,,,78.00,0.00,0.00,0.00,2.00,,,,0,1.00,,,6.00,45.40
70021302,201401,11,0.42,2014-01-05,3,2,8.00,62.00,60.00,49.00,1.50,1.00,1.20,1.00,1.62,20.00,1.00,1.00,0.58,1.00,1.08,10.00,,0,,,,,0,,,,15.00,5.00,,-5.00,3.00,5.00,4.00,4.00,6.00,2.00,1.00,2.00,,,,,,,,,,,,,,,68.00,0.00,0.00,0.00,4.00,,,,0,0.00,,,4.00,28.70
70021302,201402,12,0.47,2014-02-03,3,3,11.00,50.00,69.00,50.00,2.00,2.15,3.92,2.04,2.97,15.50,2.50,0.63,3.10,0.74,2.72,36.26,,0,,,,,0,,,,10.00,7.00,,-5.00,4.00,1.00,4.00,4.00,4.00,2.00,-1.00,1.50,,,,,,,,,,,,,,,68.00,0.00,0.00,0.00,4.00,,,,0,0.00,,,4.00,28.70
70021311,201401,10,0.46,2014-01-12,3,3,0.00,10.00,15.00,35.00,4.00,3.00,0.33,3.00,1.00,0.00,5.00,6.00,1.33,6.00,2.00,0.00,,1,1.00,0.00,0.00,40.00,0,,,,,,2.00,2.00,4.00,6.00,3.00,3.00,0.00,10.00,12.00,7.00,,,,,,,,,,,,,,,59.00,1.00,0.00,0.00,4.00,,,,0,0.00,,,9.00,78.70
70021311,201402,11,0.53,2014-02-13,3,3,0.00,30.00,10.00,60.00,2.00,1.00,0.33,1.00,1.00,0.00,2.00,1.00,0.33,1.00,1.00,0.00,,1,1.00,0.00,0.00,50.00,0,,,,,,2.00,2.00,5.00,6.00,3.00,3.00,0.00,3.00,10.00,1.00,,,,,,,,,,,,,,,59.00,1.00,0.00,0.00,4.00,,,,0,0.00,,,9.00,78.70
