userid,wid,tenure,weight,date,financial_past_12m,financial_12m,prob_move_house,prob_unrate_up,prob_irate_up,prob_stocks_up,infl_1y,infl_1y_bin_mean,infl_1y_bin_var,infl_1y_bin_median,infl_1y_bin_iqr,infl_1y_bin_prob_defl,infl_3y,infl_3y_bin_mean,infl_3y_bin_var,infl_3y_bin_median,infl_3y_bin_iqr,infl_3y_bin_prob_defl,infl_5y,working,num_jobs,self_employed,prob_lose_job,prob_leave_job,looking_for_job,prob_accept_job_12m,prob_accept_job_3m,jobless_length,prob_search_job_12m,prob_search_job_3m,earnings_change,hh_inc_change,hh_spending_change,taxes_change,credit_cond_past_12m,credit_cond_12m,prob_miss_paym_3m,house_price_change,house_price_change_3y,govt_debt_change,num_lit_q1,num_lit_q1_correct,num_lit_q2,num_lit_q2_correct,num_lit_q3,num_lit_q3_correct,num_lit_q5,num_lit_q5_correct,num_lit_q6,num_lit_q6_correct,num_lit_q8,num_lit_q8_correct,num_lit_q9,num_lit_q9_correct,age_init,female,hispanic,black,educ,owner,health,take_fin_risk,hh_changed,num_kids,same_employer,couple,hh_inc_bin,hh_inc_bin_rank
70079977,201801,10,0.75,2018-01-13,3,3,14.00,21.00,6.00,26.00,-10.00,-4.89,10.06,-4.55,5.22,100.00,15.00,8.91,21.28,9.15,7.84,0.00,,1,1.00,0.00,6.00,10.00,0,,,,,,3.00,5.00,10.00,-5.00,3.00,3.00,0.00,-20.00,-20.00,30.00,,,,,,,,,,,,,,,42.00,0.00,0.00,0.00,4.00,,,6.00,0,2.00,1.00,1.00,9.00,74.10
70080015,201801,12,0.45,2018-01-30,2,2,0.00,51.00,70.00,41.00,2.50,2.68,2.72,2.40,2.29,0.00,2.50,1.55,1.51,1.25,1.68,0.00,,0,,,,,0,,,,15.00,16.00,,-5.00,5.00,5.00,3.00,3.00,0.00,1.50,1.50,2.00,,,,,,,,,,,,,,,74.00,0.00,0.00,0.00,4.00,,,2.00,0,0.00,,1.00,5.00,32.30
70080026,201801,11,0.55,2018-01-19,4,4,3.00,50.00,50.00,50.00,10.00,9.46,10.01,10.04,4.85,0.00,5.00,9.00,33.01,7.55,7.82,0.00,,1,1.00,0.00,2.00,3.00,0,,,,,,0.00,3.00,5.00,5.00,2.00,2.00,5.00,10.00,5.00,10.00,,,,,,,,,,,,,,,34.00,1.00,1.00,0.00,4.00,,,2.00,0,0.00,1.00,1.00,8.00,59.70
70080068,201801,12,0.50,2018-01-04,4,4,0.00,20.00,80.00,90.00,3.00,2.98,0.59,2.95,1.07,0.00,3.00,3.20,0.93,3.13,1.32,0.00,,1,5.00,0.00,20.00,10.00,0,,,,,,3.00,3.00,3.00,-3.00,3.00,3.00,0.00,5.00,5.00,-5.00,,,,,,,,,,,,,,,63.00,0.00,0.00,0.00,4.00,,,4.00,0,0.00,1.00,1.00,8.00,59.70
70080094,201801,11,0.81,2018-01-03,3,3,0.00,20.00,90.00,70.00,5.00,6.00,1.33,6.00,2.00,0.00,5.00,6.00,1.33,6.00,2.00,0.00,,1,1.00,0.00,50.00,50.00,0,,,,,,2.00,1.00,5.00,3.00,3.00,3.00,0.00,5.00,3.00,5.00,,,,,,,,,,,,,,,47.00,0.00,0.00,0.00,4.00,,,7.00,0,2.00,1.00,1.00,11.00,95.80
70080100,201801,10,1.22,2018-01-25,4,4,60.00,40.00,40.00,60.00,3.00,3.27,3.72,3.14,2.60,2.92,-6.00,0.00,9.79,-0.00,4.69,50.00,,1,2.00,0.00,20.00,90.00,0,,,,,,2.00,4.00,-10.00,-2.00,4.00,3.00,20.00,5.00,-10.00,5.00,,,,,,,,,,,,,,,32.00,1.00,0.00,0.00,3.00,,,3.00,0,1.00,1.00,1.00,10.00,85.50
70080149,201801,12,0.65,2018-01-06,4,4,25.00,25.00,70.00,50.00,3.00,2.13,1.83,2.39,2.06,8.76,4.00,3.43,11.67,3.34,5.23,18.31,,1,1.00,0.00,20.00,20.00,0,,,,,,3.00,3.00,2.00,-1.00,3.00,2.00,0.00,4.00,4.00,5.00,,,,,,,,,,,,,,,43.00,0.00,1.00,0.00,4.00,,,5.00,0,1.00,1.00,1.00,11.00,95.80
70080152,201801,12,0.60,2018-01-03,4,4,0.00,27.00,50.00,70.00,1.00,3.02,1.29,2.95,1.61,0.00,1.00,3.46,4.40,3.31,3.45,0.00,,1,2.00,1.00,,,0,,,,,,2.00,2.00,2.00,1.00,3.00,3.00,0.00,1.00,1.00,-1.00,,,,,,,,,,,,,,,36.00,1.00,0.00,0.00,4.00,,,4.00,0,1.00,,0.00,5.00,32.30
70080253,201801,12,0.83,2018-01-04,3,2,2.00,5.00,10.00,5.00,3.00,-0.00,29.42,-0.00,7.41,50.00,10.00,-2.28,40.35,-2.32,8.73,63.95,,0,,,,,0,,,,0.00,3.00,,-5.00,5.00,3.00,2.00,3.00,0.00,5.00,5.00,10.00,,,,,,,,,,,,,,,88.00,1.00,0.00,0.00,3.00,,,1.00,0,0.00,,0.00,2.00,9.00
70080282,201801,12,1.10,2018-01-06,4,4,100.00,50.00,50.00,50.00,2.00,1.89,1.47,1.84,1.70,5.18,2.00,1.89,1.47,1.84,1.70,5.18,,1,1.00,0.00,0.00,0.00,0,,,,,,3.00,3.00,10.00,2.00,3.00,3.00,0.00,1.00,2.00,5.00,,,,,,,,,,,,,,,28.00,0.00,0.00,0.00,4.00,,,5.00,0,0.00,1.00,1.00,10.00,85.50
70080284,201801,7,0.92,2018-01-26,4,4,0.00,100.00,36.00,52.00,5.00,6.00,1.33,6.00,2.00,0.00,10.00,8.00,2.67,8.00,2.34,0.00,,1,1.00,0.00,52.00,33.00,0,,,,,,5.00,5.00,10.00,10.00,2.00,2.00,22.00,10.00,10.00,20.00,,,,,,,,,,,,,,,34.00,1.00,0.00,0.00,4.00,,,7.00,0,2.00,1.00,1.00,9.00,74.10
70080318,201801,12,2.59,2018-01-25,3,3,0.00,2.00,3.00,5.00,2.00,2.00,0.67,2.00,1.17,0.00,3.00,4.00,2.23,4.00,2.22,0.00,,1,1.00,0.00,3.00,2.00,0,,,,,,1.00,1.00,2.00,1.00,3.00,3.00,3.00,5.00,3.00,5.00,,,,,,,,,,,,,,,68.00,1.00,0.00,0.00,2.00,,,1.00,0,0.00,1.00,1.00,,
70080326,201801,12,0.58,2018-01-17,3,3,10.00,40.00,80.00,20.00,5.00,3.73,7.09,3.95,4.41,10.97,10.00,7.35,36.47,5.82,8.21,0.00,,1,1.00,0.00,10.00,10.00,0,,,,,,2.00,2.00,15.00,5.00,3.00,3.00,19.00,6.00,5.00,30.00,,,,,,,,,,,,,,,63.00,1.00,0.00,0.00,4.00,,,2.00,0,0.00,1.00,0.00,3.00,16.40
70080337,201801,12,1.09,2018-01-05,3,3,0.00,50.00,50.00,50.00,5.00,3.49,1.20,3.27,1.65,0.00,8.00,6.00,1.33,6.00,2.00,0.00,,0,,,,,0,,,,1.00,1.00,,0.00,0.00,0.00,3.00,3.00,0.00,8.00,8.00,30.00,,,,,,,,,,,,,,,29.00,1.00,0.00,0.00,3.00,,,4.00,0,0.00,,1.00,1.00,2.80
70080371,201801,12,0.67,2018-01-17,4,3,0.00,10.00,65.00,85.00,2.00,1.90,0.60,1.90,1.11,0.00,2.00,1.44,2.20,1.55,2.38,20.00,,1,1.00,0.00,0.00,65.00,0,,,,,,2.50,6.00,-30.00,-8.00,3.00,3.00,0.00,1.00,1.00,10.00,,,,,,,,,,,,,,,63.00,1.00,0.00,0.00,3.00,,,1.00,0,0.00,1.00,1.00,9.00,74.10
70080383,201801,11,0.51,2018-01-22,3,5,0.00,40.00,20.00,60.00,1.00,-1.00,0.33,-1.00,1.00,100.00,1.00,1.00,0.33,1.00,1.00,0.00,,0,,,,,0,,,,20.00,20.00,,100.00,20.00,5.00,3.00,3.00,0.00,-2.00,2.00,8.00,,,,,,,,,,,,,,,64.00,1.00,0.00,0.00,4.00,,,1.00,0,0.00,,0.00,2.00,9.00
70080406,201801,12,0.75,2018-01-23,3,3,3.00,50.00,50.00,50.00,2.00,1.28,1.19,0.99,1.43,0.00,2.00,1.28,1.19,0.99,1.43,0.00,,1,1.00,0.00,7.00,9.00,0,,,,,,1.00,1.00,1.00,-2.00,3.00,3.00,2.00,2.00,3.00,5.00,,,,,,,,,,,,,,,35.00,1.00,0.00,0.00,4.00,,,3.00,0,2.00,1.00,1.00,9.00,74.10
70080623,201801,12,0.74,2018-01-24,2,2,10.00,10.00,50.00,10.00,2.80,1.57,7.37,2.36,3.23,22.00,4.00,3.31,14.02,3.95,4.98,17.91,,1,1.00,0.00,50.00,50.00,0,,,,,,25.00,10.00,-10.00,-3.00,2.00,2.00,10.00,2.00,-5.00,10.00,,,,,,,,,,,,,,,67.00,0.00,0.00,0.00,3.00,,,4.00,0,0.00,1.00,1.00,4.00,24.40
70080630,201801,11,0.63,2018-01-04,3,5,50.00,0.00,30.00,100.00,5.00,6.00,1.33,6.00,2.00,0.00,4.00,3.00,0.33,3.00,1.00,0.00,,1,1.00,1.00,,,0,,,,,,20.00,100.00,10.00,20.00,3.00,3.00,0.00,5.00,3.00,2.00,,,,,,,,,,,,,,,71.00,0.00,0.00,0.00,4.00,,,1.00,0,0.00,,0.00,3.00,16.40
70080630,201802,12,0.62,2018-02-04,3,5,50.00,0.00,20.00,90.00,5.00,6.00,1.33,6.00,2.00,0.00,5.00,6.00,1.33,6.00,2.00,0.00,,1,1.00,1.00,,,0,,,,,,100.00,100.00,15.00,100.00,3.00,3.00,0.00,10.00,5.00,1.00,,,,,,,,,,,,,,,71.00,0.00,0.00,0.00,4.00,,,1.00,0,0.00,,0.00,3.00,16.40
70080637,201801,11,0.78,2018-01-29,3,2,2.00,70.00,31.00,11.00,4.00,6.00,1.33,6.00,2.00,0.00,4.00,6.00,1.33,6.00,2.00,0.00,,1,5.00,0.00,50.00,2.00,0,,,,,,2.00,2.00,4.00,3.00,4.00,4.00,10.00,10.00,12.00,5.00,,,,,,,,,,,,,,,55.00,0.00,0.00,0.00,3.00,,,5.00,0,2.00,1.00,1.00,7.00,48.30
70080637,201802,12,0.80,2018-02-14,3,3,2.00,50.00,40.00,20.00,4.00,6.00,1.33,6.00,2.00,0.00,6.00,6.00,1.33,6.00,2.00,0.00,,1,5.00,0.00,50.00,10.00,0,,,,,,2.00,2.00,6.00,-1.00,4.00,3.00,2.00,20.00,30.00,5.00,,,,,,,,,,,,,,,55.00,0.00,0.00,0.00,3.00,,,5.00,1,2.00,1.00,1.00,7.00,48.30
70080642,201801,11,0.41,2018-01-24,3,3,6.00,39.00,44.00,68.00,8.00,7.78,6.80,8.00,4.27,0.00,5.00,6.48,6.29,6.35,4.05,0.00,,1,1.00,0.00,4.00,2.00,0,,,,,,4.00,6.00,12.00,15.00,3.00,3.00,4.00,6.00,5.00,-5.00,,,,,,,,,,,,,,,55.00,0.00,0.00,0.00,4.00,,,2.00,0,0.00,1.00,1.00,8.00,59.70
70080642,201802,12,0.40,2018-02-23,3,3,6.00,26.00,63.00,60.00,4.00,4.76,4.31,4.32,3.06,0.00,3.00,2.62,1.58,2.50,1.80,0.00,,1,1.00,0.00,5.00,4.00,0,,,,,,5.00,5.00,15.00,15.00,3.00,3.00,5.00,10.00,10.00,8.00,,,,,,,,,,,,,,,55.00,0.00,0.00,0.00,4.00,,,2.00,0,0.00,1.00,1.00,8.00,59.70
70080644,201801,12,0.74,2018-01-13,3,5,4.00,30.00,40.00,30.00,5.00,4.87,9.23,4.49,4.10,2.23,5.00,4.23,7.55,4.12,4.12,5.64,,1,2.00,1.00,,,0,,,,,,100.00,25.00,-15.00,-10.00,3.00,3.00,11.00,8.00,8.00,-2.00,,,,,,,,,,,,,,,42.00,0.00,0.00,0.00,3.00,,,6.00,0,3.00,,1.00,9.00,74.10
70080645,201801,9,0.51,2018-01-29,2,3,30.00,10.00,5.00,80.00,4.00,4.00,0.67,4.00,1.17,0.00,3.00,2.00,0.67,2.00,1.17,0.00,,1,1.00,0.00,20.00,20.00,0,,,,,,2.00,20.00,10.00,20.00,3.00,2.00,30.00,8.00,9.00,15.00,,,,,,,,,,,,,,,57.00,1.00,0.00,0.00,4.00,,,3.00,0,0.00,1.00,0.00,8.00,59.70
70080657,201801,12,0.52,2018-01-16,3,4,30.00,20.00,20.00,30.00,1.00,3.08,5.40,2.58,3.36,0.00,1.00,3.16,5.81,2.63,3.51,0.00,,1,1.00,0.00,20.00,10.00,0,,,,,,3.00,15.00,10.00,25.00,3.00,3.00,30.00,-1.00,-1.00,20.00,,,,,,,,,,,,,,,28.00,1.00,0.00,0.00,4.00,,,2.00,0,2.00,1.00,1.00,8.00,59.70
70080670,201801,9,0.46,2018-01-22,3,3,50.00,5.00,2.00,0.00,3.00,3.20,0.87,3.16,1.31,0.00,3.00,3.20,0.87,3.16,1.31,0.00,,0,,,,,0,,,,0.00,0.00,,1.00,5.00,3.00,3.00,3.00,0.00,4.00,3.00,30.00,,,,,,,,,,,,,,,60.00,1.00,0.00,0.00,4.00,,,3.00,0,0.00,,0.00,,
70080670,201802,10,0.46,2018-02-28,3,3,50.00,2.00,50.00,3.00,3.00,2.00,0.67,2.00,1.17,0.00,2.00,1.29,0.28,1.29,0.75,0.00,,0,,,,,0,,,,0.00,0.00,,0.00,2.00,2.00,3.00,3.00,0.00,1.00,1.00,5.00,,,,,,,,,,,,,,,60.00,1.00,0.00,0.00,4.00,,,3.00,0,0.00,,0.00,,
70080678,201801,11,0.70,2018-01-13,4,5,6.00,10.00,59.00,80.00,1.00,1.00,0.58,1.00,1.08,10.00,-1.00,-1.00,0.58,-1.00,1.08,90.00,,1,1.00,0.00,10.00,10.00,0,,,,,,4.00,4.00,2.00,-5.00,4.00,4.00,29.00,5.00,5.00,2.00,,,,,,,,,,,,,,,54.00,0.00,0.00,0.00,4.00,,,2.00,0,1.00,1.00,1.00,10.00,85.50
70080679,201801,11,0.47,2018-01-25,2,3,0.00,50.00,39.00,30.00,2.00,1.29,0.28,1.29,0.75,0.00,2.20,2.23,0.96,2.13,1.37,0.00,,0,,,,,0,,,,0.00,0.00,,0.00,10.00,10.00,4.00,4.00,0.00,5.00,5.00,20.00,,,,,,,,,,,,,,,74.00,0.00,0.00,0.00,4.00,,,3.00,0,0.00,,1.00,8.00,59.70
70080679,201802,12,0.48,2018-02-23,2,2,0.00,50.00,70.00,20.00,2.50,3.00,0.33,3.00,1.00,0.00,2.50,3.00,0.33,3.00,1.00,0.00,,0,,,,,0,,,,0.00,0.00,,5.00,5.00,10.00,4.00,4.00,0.00,10.00,5.00,20.00,,,,,,,,,,,,,,,74.00,0.00,0.00,0.00,4.00,,,3.00,0,0.00,,1.00,8.00,59.70
70080687,201801,12,0.48,2018-01-12,2,4,90.00,61.00,33.00,38.00,3.00,2.08,9.20,1.98,4.16,25.58,4.00,2.92,9.79,2.78,4.69,19.96,,1,2.00,1.00,,,0,,,,,,3.00,3.00,-1.00,-1.00,4.00,2.00,18.00,2.00,2.00,11.00,,,,,,,,,,,,,,,31.00,0.00,0.00,0.00,4.00,,,3.00,0,0.00,,0.00,3.00,16.40
70080691,201801,11,0.65,2018-01-15,2,5,20.00,80.00,70.00,10.00,10.00,7.61,18.84,7.63,7.50,0.00,10.00,7.61,18.84,7.63,7.50,0.00,,1,1.00,0.00,20.00,40.00,0,,,,,,10.00,150.00,30.00,20.00,2.00,2.00,10.00,-10.00,-10.00,25.00,,,,,,,,,,,,,,,29.00,0.00,0.00,0.00,4.00,,,3.00,0,0.00,1.00,1.00,9.00,74.10
70080704,201801,11,0.77,2018-01-08,2,2,0.00,10.00,30.00,10.00,5.00,6.60,1.80,6.87,1.99,0.00,5.00,6.60,1.80,6.87,1.99,0.00,,1,1.00,1.00,,,0,,,,,,-5.00,-5.00,5.00,-5.00,4.00,4.00,0.00,5.00,5.00,5.00,,,,,,,,,,,,,,,71.00,0.00,0.00,0.00,3.00,,,4.00,0,0.00,,0.00,6.00,39.80
70080704,201802,12,0.83,2018-02-04,2,2,0.00,50.00,70.00,50.00,5.00,4.53,3.81,4.09,2.82,0.00,5.00,6.00,4.04,6.03,3.29,0.00,,1,1.00,1.00,,,0,,,,,,-5.00,-5.00,5.00,0.00,4.00,4.00,0.00,5.00,5.00,5.00,,,,,,,,,,,,,,,71.00,0.00,0.00,0.00,3.00,,,4.00,0,0.00,,0.00,6.00,39.80
70080715,201801,12,2.51,2018-01-22,3,4,0.00,0.00,59.00,50.00,10.00,8.00,2.67,8.00,2.34,0.00,10.00,8.00,2.67,8.00,2.34,0.00,,1,1.00,0.00,0.00,0.00,0,,,,,,5.00,2.00,5.00,-5.00,3.00,4.00,0.00,10.00,5.00,5.00,,,,,,,,,,,,,,,80.00,1.00,0.00,0.00,2.00,,,1.00,0,0.00,1.00,0.00,6.00,39.80
70080719,201801,12,0.58,2018-01-13,3,3,0.00,5.00,40.00,0.00,3.00,2.71,0.28,2.71,0.75,0.00,3.00,2.74,1.03,2.99,1.40,1.58,,0,,,,,0,,,,2.00,0.00,,1.00,2.00,-1.00,3.00,3.00,2.00,3.00,5.00,5.00,,,,,,,,,,,,,,,71.00,0.00,0.00,0.00,4.00,,,4.00,0,0.00,,0.00,3.00,16.40
70080738,201801,11,0.84,2018-01-25,4,4,95.00,10.00,10.00,10.00,4.00,3.05,1.88,2.95,2.00,0.00,4.00,2.50,3.28,2.17,2.76,0.00,,1,1.00,0.00,5.00,20.00,0,,,,,,4.00,6.00,5.00,3.00,2.00,2.00,5.00,4.00,5.00,3.00,,,,,,,,,,,,,,,39.00,1.00,0.00,0.00,3.00,,,4.00,0,3.00,1.00,1.00,8.00,59.70
70080739,201801,11,0.98,2018-01-05,4,4,100.00,40.00,60.00,70.00,5.00,5.92,1.47,5.87,1.70,0.00,5.00,5.92,1.47,5.87,1.70,0.00,,0,,,,,0,,,,10.00,10.00,,-20.00,-20.00,-3.00,3.00,3.00,0.00,5.00,5.00,10.00,,,,,,,,,,,,,,,59.00,0.00,0.00,0.00,3.00,,,7.00,0,0.00,,1.00,3.00,16.40
70080739,201802,12,0.95,2018-02-03,4,3,100.00,40.00,65.00,40.00,5.00,6.37,3.28,6.30,2.67,0.00,5.00,6.92,1.43,6.92,1.71,0.00,,0,,,,,0,,,,0.00,0.00,,50.00,5.00,50.00,3.00,2.00,0.00,5.00,5.00,10.00,,,,,,,,,,,,,,,59.00,0.00,0.00,0.00,3.00,,,7.00,0,0.00,,1.00,4.00,24.40
70080745,201801,12,0.51,2018-01-16,2,3,10.00,50.00,60.00,70.00,3.00,2.00,0.67,2.00,1.17,0.00,3.00,2.00,0.67,2.00,1.17,0.00,,0,,,,,0,,,,1.00,0.00,,2.00,5.00,5.00,3.00,2.00,1.00,5.00,5.00,4.00,,,,,,,,,,,,,,,86.00,0.00,0.00,0.00,4.00,,,2.00,0,0.00,,1.00,4.00,24.40
70080761,201801,12,0.66,2018-01-04,1,4,5.00,25.00,25.00,25.00,3.00,2.00,0.67,2.00,1.17,0.00,3.00,2.45,0.40,2.45,0.91,0.00,,0,,,,,1,50.00,33.00,2.00,,,,100.00,10.00,-10.00,3.00,3.00,0.00,3.00,5.00,5.00,,,,,,,,,,,,,,,40.00,0.00,0.00,0.00,4.00,,,4.00,0,2.00,,1.00,11.00,95.80
70080768,201801,12,0.59,2018-01-27,4,4,2.00,50.00,20.00,20.00,5.00,6.24,7.26,5.99,4.48,0.00,5.00,6.24,7.26,5.99,4.48,0.00,,1,2.00,0.00,9.00,21.00,0,,,,,,2.00,25.00,5.00,2.00,3.00,3.00,89.00,5.00,5.00,5.00,,,,,,,,,,,,,,,54.00,1.00,0.00,0.00,4.00,,,2.00,0,0.00,1.00,1.00,2.00,9.00
70080785,201801,12,0.85,2018-01-17,3,3,20.00,10.00,20.00,20.00,3.00,2.79,0.81,2.74,1.26,0.00,3.00,2.79,0.81,2.74,1.26,0.00,,0,,,,,0,,,,0.00,0.00,,2.00,3.00,-5.00,3.00,3.00,0.00,5.00,5.00,3.00,,,,,,,,,,,,,,,66.00,0.00,0.00,0.00,3.00,,,4.00,0,0.00,,1.00,5.00,32.30
70080800,201801,11,1.06,2018-01-22,3,3,0.00,2.00,3.00,14.00,10.00,10.00,1.33,10.00,2.00,0.00,1.00,1.00,0.33,1.00,1.00,0.00,,1,1.00,0.00,0.00,0.00,0,,,,,,5.00,1.00,1.00,5.00,3.00,3.00,11.00,5.00,5.00,5.00,,,,,,,,,,,,,,,56.00,0.00,0.00,1.00,3.00,,,1.00,0,0.00,1.00,0.00,3.00,16.40
70080800,201802,12,1.03,2018-02-20,3,3,0.00,10.00,10.00,10.00,10.00,10.00,1.33,10.00,2.00,0.00,15.00,25.00,56.33,25.00,13.00,0.00,,1,1.00,0.00,0.00,0.00,0,,,,,,5.00,1.00,5.00,2.00,3.00,3.00,3.00,5.00,10.00,2.00,,,,,,,,,,,,,,,56.00,0.00,0.00,1.00,3.00,,,1.00,0,0.00,1.00,0.00,3.00,16.40
70080807,201801,11,0.65,2018-01-20,4,4,100.00,40.00,80.00,60.00,2.00,1.63,3.06,1.48,2.56,19.71,1.00,1.39,1.05,1.43,1.50,10.00,,1,1.00,0.00,80.00,90.00,0,,,,,,3.00,10.00,2.00,-5.00,3.00,3.00,10.00,2.00,2.00,5.00,,,,,,,,,,,,,,,45.00,1.00,0.00,0.00,4.00,,,5.00,0,0.00,1.00,1.00,11.00,95.80
70080809,201801,12,3.56,2018-01-22,4,3,0.00,50.00,20.00,25.00,15.00,-6.88,212.34,-8.16,24.29,66.25,12.00,-8.61,323.75,-9.63,30.49,65.48,,0,,,,,0,,,,,,,0.00,0.00,0.00,1.00,1.00,4.00,5.00,5.00,1.00,,,,,,,,,,,,,,,62.00,1.00,0.00,0.00,2.00,,,1.00,1,0.00,,0.00,2.00,9.00
70080837,201801,10,0.71,2018-01-12,2,4,9.00,60.00,75.00,31.00,3.00,1.91,7.89,2.74,3.34,19.89,4.00,3.43,6.11,3.31,3.35,7.48,,0,,,,,1,65.00,39.00,1.00,,,,4.00,-1.00,-5.00,4.00,3.00,15.00,2.00,1.00,10.00,,,,,,,,,,,,,,,27.00,1.00,0.00,0.00,4.00,,,3.00,0,0.00,,1.00,4.00,24.40
