userid,wid,tenure,weight,date,financial_past_12m,financial_12m,prob_move_house,prob_unrate_up,prob_irate_up,prob_stocks_up,infl_1y,infl_1y_bin_mean,infl_1y_bin_var,infl_1y_bin_median,infl_1y_bin_iqr,infl_1y_bin_prob_defl,infl_3y,infl_3y_bin_mean,infl_3y_bin_var,infl_3y_bin_median,infl_3y_bin_iqr,infl_3y_bin_prob_defl,infl_5y,working,num_jobs,self_employed,prob_lose_job,prob_leave_job,looking_for_job,prob_accept_job_12m,prob_accept_job_3m,jobless_length,prob_search_job_12m,prob_search_job_3m,earnings_change,hh_inc_change,hh_spending_change,taxes_change,credit_cond_past_12m,credit_cond_12m,prob_miss_paym_3m,house_price_change,house_price_change_3y,govt_debt_change,num_lit_q1,num_lit_q1_correct,num_lit_q2,num_lit_q2_correct,num_lit_q3,num_lit_q3_correct,num_lit_q5,num_lit_q5_correct,num_lit_q6,num_lit_q6_correct,num_lit_q8,num_lit_q8_correct,num_lit_q9,num_lit_q9_correct,age_init,female,hispanic,black,educ,owner,health,take_fin_risk,hh_changed,num_kids,same_employer,couple,hh_inc_bin,hh_inc_bin_rank
70092867,201901,9,0.61,2019-01-28,2,3,20.00,80.00,90.00,25.00,3.00,3.05,1.88,2.95,2.00,0.00,3.00,3.32,2.27,3.17,2.10,0.00,,1,1.00,0.00,20.00,10.00,0,,,,,,1.00,1.00,20.00,5.00,3.00,3.00,5.00,2.00,1.00,3.00,,,,,,,,,,,,,,,55.00,0.00,0.00,0.00,4.00,,,2.00,0,2.00,1.00,1.00,11.00,95.50
70092868,201901,11,0.58,2019-01-17,3,3,14.00,34.00,20.00,21.00,2.00,1.44,2.20,1.55,2.38,20.00,2.00,0.80,1.65,0.76,1.97,30.00,,0,,,,,0,,,,15.00,10.00,,5.00,10.00,0.00,2.00,2.00,5.00,-4.00,-2.00,2.00,,,,,,,,,,,,,,,57.00,0.00,0.00,0.00,4.00,,,7.00,0,0.00,,1.00,6.00,38.40
70092868,201902,12,0.55,2019-02-20,3,3,6.00,40.00,39.00,35.00,2.00,1.60,1.33,1.68,1.72,10.00,2.00,1.00,1.20,1.00,1.62,20.00,,0,,,,,0,,,,10.00,9.00,,0.00,3.00,2.00,2.00,2.00,6.00,2.00,-10.00,2.00,,,,,,,,,,,,,,,57.00,0.00,0.00,0.00,4.00,,,7.00,0,0.00,,1.00,6.00,38.40
70092871,201901,12,0.74,2019-01-28,3,3,8.00,45.00,58.00,40.00,3.00,2.28,0.49,2.28,1.01,0.00,3.00,2.10,0.60,2.10,1.11,0.00,,1,1.00,0.00,25.00,40.00,0,,,,,,2.00,2.00,0.00,0.00,3.00,3.00,10.00,2.00,2.00,3.00,,,,,,,,,,,,,,,38.00,0.00,0.00,0.00,4.00,,,3.00,0,3.00,1.00,1.00,9.00,72.70
70092900,201901,12,0.49,2019-01-03,4,3,0.00,10.00,0.00,10.00,25.00,25.00,56.33,25.00,13.00,0.00,20.00,25.00,56.33,25.00,13.00,0.00,,1,1.00,0.00,0.00,0.00,0,,,,,,3.00,10.00,10.00,10.00,3.00,3.00,0.00,25.00,25.00,25.00,,,,,,,,,,,,,,,57.00,1.00,0.00,1.00,4.00,,,6.00,0,2.00,1.00,0.00,4.00,23.40
70092904,201901,11,0.94,2019-01-16,4,4,0.00,0.00,100.00,100.00,2.00,1.55,0.40,1.55,0.91,0.00,2.00,1.55,0.40,1.55,0.91,0.00,,1,1.00,0.00,0.00,95.00,0,,,,,,2.00,2.00,2.00,2.00,4.00,3.00,100.00,4.00,2.00,2.00,,,,,,,,,,,,,,,63.00,0.00,0.00,0.00,3.00,,,2.00,0,0.00,1.00,1.00,6.00,38.40
70092904,201902,12,0.85,2019-02-18,4,4,0.00,0.00,100.00,100.00,2.00,1.55,0.40,1.55,0.91,0.00,2.00,1.55,0.40,1.55,0.91,0.00,,1,1.00,0.00,0.00,100.00,0,,,,,,2.00,1.00,2.00,0.00,3.00,3.00,0.00,3.00,2.00,3.00,,,,,,,,,,,,,,,63.00,0.00,0.00,0.00,3.00,,,2.00,0,0.00,1.00,1.00,6.00,38.40
70092913,201901,12,0.74,2019-01-24,4,4,21.00,24.00,32.00,21.00,-2.00,-0.25,3.95,-0.32,3.20,55.04,-4.00,-3.19,4.31,-2.95,3.38,100.00,,1,2.00,0.00,8.00,99.00,0,,,,,,35.00,30.00,5.00,10.00,2.00,2.00,1.00,3.00,-1.00,1.00,,,,,,,,,,,,,,,47.00,0.00,0.00,0.00,4.00,,,5.00,0,2.00,1.00,1.00,10.00,84.60
70092915,201901,12,0.48,2019-01-08,4,4,5.00,45.00,80.00,55.00,4.00,-1.55,9.72,-2.46,3.75,76.02,5.00,-2.26,28.41,-3.33,7.14,71.18,,1,1.00,1.00,,,0,,,,,,15.00,5.00,2.00,-10.00,4.00,4.00,1.00,3.00,2.00,3.00,,,,,,,,,,,,,,,30.00,1.00,0.00,0.00,4.00,,,5.00,0,2.00,,1.00,8.00,58.20
70092918,201901,12,0.90,2019-01-12,2,4,1.00,54.00,73.00,69.00,2.50,2.38,2.29,2.57,2.01,7.37,3.00,2.05,1.56,2.43,1.42,7.30,,0,,,,,0,,,,1.00,0.00,,3.00,3.00,5.00,3.00,3.00,0.00,3.00,1.00,5.00,,,,,,,,,,,,,,,62.00,0.00,0.00,0.00,4.00,,,6.00,0,0.00,,1.00,9.00,72.70
70092934,201901,12,0.88,2019-01-17,3,3,0.00,30.00,50.00,50.00,2.00,3.00,0.33,3.00,1.00,0.00,2.00,3.00,0.33,3.00,1.00,0.00,,1,1.00,0.00,20.00,10.00,0,,,,,,1.00,2.00,10.00,5.00,5.00,5.00,0.00,-3.00,-5.00,10.00,,,,,,,,,,,,,,,51.00,0.00,1.00,0.00,4.00,,,4.00,0,2.00,1.00,1.00,9.00,72.70
70092937,201901,12,3.58,2019-01-25,3,3,1.00,50.00,1.00,2.00,-20.00,25.00,56.33,25.00,13.00,0.00,-20.00,25.00,56.33,25.00,13.00,0.00,,1,1.00,1.00,,,0,,,,,,1.00,1.00,-1.00,20.00,3.00,3.00,4.00,10.00,20.00,50.00,,,,,,,,,,,,,,,54.00,0.00,0.00,0.00,2.00,,,2.00,0,0.00,,1.00,4.00,23.40
70092939,201901,12,0.93,2019-01-12,3,3,60.00,70.00,60.00,40.00,60.00,2.15,27.29,2.19,8.60,37.11,8.00,-8.33,8.55,-8.61,4.85,100.00,,1,1.00,0.00,30.00,30.00,0,,,,,,30.00,90.00,7.00,50.00,2.00,2.00,30.00,40.00,7.00,70.00,,,,,,,,,,,,,,,33.00,1.00,0.00,0.00,3.00,,,4.00,0,3.00,1.00,0.00,2.00,8.60
70092943,201901,12,0.52,2019-01-23,3,3,0.00,2.00,50.00,50.00,4.00,6.00,1.33,6.00,2.00,0.00,4.00,6.00,1.33,6.00,2.00,0.00,,1,1.00,0.00,0.00,0.00,0,,,,,,0.00,0.00,-2.00,1.00,3.00,3.00,0.00,6.00,6.00,30.00,,,,,,,,,,,,,,,52.00,1.00,0.00,0.00,4.00,,,1.00,0,0.00,1.00,0.00,6.00,38.40
70092986,201901,12,3.63,2019-01-22,4,3,5.00,60.00,55.00,50.00,6.00,0.00,76.15,-0.00,12.18,50.00,3.00,0.00,76.15,-0.00,12.18,50.00,,1,2.00,0.00,40.00,80.00,0,,,,,,2.00,2.00,2.00,-1.00,3.00,3.00,20.00,9.00,2.00,5.00,,,,,,,,,,,,,,,21.00,1.00,0.00,0.00,2.00,,,4.00,0,0.00,1.00,0.00,3.00,15.80
70092987,201901,12,1.41,2019-01-25,4,3,25.00,50.00,65.00,55.00,2.00,2.29,2.32,2.24,2.18,6.23,2.00,2.29,2.32,2.24,2.18,6.23,,1,1.00,0.00,80.00,95.00,0,,,,,,2.00,-35.00,-15.00,-40.00,3.00,2.00,1.00,5.00,10.00,-3.00,,,,,,,,,,,,,,,65.00,0.00,0.00,0.00,3.00,,,4.00,0,0.00,1.00,0.00,8.00,58.20
70092988,201901,11,0.78,2019-01-30,3,4,14.00,61.00,64.00,28.00,3.00,2.98,0.59,2.95,1.07,0.00,4.00,3.05,1.88,2.95,2.00,0.00,,1,1.00,0.00,11.00,9.00,0,,,,,,2.00,2.00,2.00,5.00,3.00,3.00,18.00,3.00,2.00,10.00,,,,,,,,,,,,,,,58.00,1.00,0.00,0.00,4.00,,,5.00,0,0.00,1.00,1.00,9.00,72.70
70092988,201902,12,0.76,2019-02-25,4,4,22.00,31.00,19.00,31.00,3.00,3.46,0.36,3.46,0.86,0.00,4.00,3.46,0.36,3.46,0.86,0.00,,1,1.00,0.00,11.00,12.00,0,,,,,,2.00,2.00,2.00,3.00,3.00,3.00,4.00,4.00,4.00,10.00,,,,,,,,,,,,,,,58.00,1.00,0.00,0.00,4.00,,,5.00,0,0.00,1.00,1.00,9.00,72.70
70092991,201901,12,1.43,2019-01-13,2,2,0.00,30.00,35.00,49.00,1.00,1.81,0.55,1.81,1.06,0.00,3.00,2.62,1.58,2.50,1.80,0.00,,0,,,,,0,,,,0.00,0.00,,-1.00,1.00,1.00,2.00,2.00,0.00,1.00,-1.00,2.00,,,,,,,,,,,,,,,91.00,0.00,0.00,0.00,3.00,,,3.00,0,0.00,,1.00,10.00,84.60
70093029,201901,12,0.60,2019-01-24,2,4,1.00,55.00,20.00,20.00,3.00,2.97,0.61,2.92,1.06,0.00,3.00,3.20,0.93,3.13,1.32,0.00,,0,,,,,0,,,,5.00,2.00,,10.00,3.00,3.00,3.00,2.00,1.00,2.00,2.00,5.00,,,,,,,,,,,,,,,63.00,0.00,0.00,0.00,4.00,,,2.00,0,0.00,,1.00,7.00,46.90
70093042,201901,11,0.76,2019-01-20,3,3,0.00,0.00,2.00,2.00,2.00,3.00,0.33,3.00,1.00,0.00,2.00,1.00,0.33,1.00,1.00,0.00,,1,1.00,0.00,0.00,0.00,0,,,,,,2.00,2.00,1.00,2.00,4.00,3.00,0.00,1.00,1.00,1.00,,,,,,,,,,,,,,,49.00,0.00,0.00,0.00,3.00,,,3.00,1,0.00,1.00,1.00,6.00,38.40
70093044,201901,12,2.36,2019-01-04,3,4,5.00,19.00,39.00,41.00,3.00,1.56,5.47,1.50,3.50,27.96,3.00,2.24,5.30,2.27,3.44,18.57,,1,1.00,0.00,6.00,4.00,0,,,,,,2.00,2.00,1.00,1.00,4.00,4.00,17.00,3.00,3.00,2.00,,,,,,,,,,,,,,,48.00,0.00,0.00,0.00,2.00,,,4.00,0,0.00,1.00,0.00,4.00,23.40
70093045,201901,12,0.68,2019-01-22,3,3,50.00,19.00,51.00,40.00,1.00,1.00,0.33,1.00,1.00,0.00,1.00,-1.00,0.33,-1.00,1.00,100.00,,1,1.00,0.00,2.00,11.00,0,,,,,,3.00,4.00,2.00,1.00,3.00,3.00,1.00,2.00,-1.00,10.00,,,,,,,,,,,,,,,26.00,0.00,0.00,0.00,4.00,,,3.00,0,2.00,1.00,0.00,11.00,95.50
70093051,201901,10,0.70,2019-01-22,2,2,1.00,64.00,10.00,34.00,7.00,3.17,1.03,3.31,1.53,0.00,8.00,2.09,1.91,1.82,1.86,0.00,,0,,,,,0,,,,2.00,3.00,,-4.00,10.00,5.00,2.00,2.00,1.00,-6.00,-8.00,28.00,,,,,,,,,,,,,,,71.00,1.00,0.00,0.00,4.00,,,1.00,0,0.00,,0.00,5.00,31.10
70093055,201901,10,0.65,2019-01-24,4,3,5.00,50.00,80.00,50.00,4.00,5.35,6.35,5.01,3.37,0.00,3.00,6.41,2.65,6.67,2.56,0.00,,0,,,,,0,,,,5.00,1.00,,3.00,1.00,2.00,3.00,3.00,10.00,5.00,5.00,10.00,,,,,,,,,,,,,,,73.00,0.00,0.00,0.00,4.00,,,5.00,0,0.00,,1.00,5.00,31.10
70093055,201902,11,0.63,2019-02-20,4,4,5.00,20.00,80.00,80.00,3.00,3.29,0.98,3.07,1.44,0.00,2.50,3.79,1.51,3.60,1.95,0.00,,0,,,,,0,,,,6.00,2.00,,2.00,5.00,1.00,3.00,3.00,5.00,10.00,5.00,5.00,,,,,,,,,,,,,,,73.00,0.00,0.00,0.00,4.00,,,5.00,0,0.00,,1.00,4.00,23.40
70093071,201901,12,0.63,2019-01-25,3,3,1.00,40.00,20.00,30.00,6.00,5.42,1.11,5.42,1.51,0.00,5.00,6.00,1.33,6.00,2.00,0.00,,0,,,,,0,,,,1.00,0.00,,2.00,4.00,2.00,3.00,3.00,1.00,-10.00,-2.00,7.00,,,,,,,,,,,,,,,82.00,1.00,0.00,0.00,4.00,,,3.00,0,0.00,,0.00,4.00,23.40
70093081,201901,11,0.90,2019-01-21,4,4,80.00,20.00,70.00,72.00,5.00,0.00,76.15,-0.00,12.18,50.00,9.00,0.00,76.15,-0.00,12.18,50.00,,1,1.00,0.00,20.00,50.00,0,,,,,,10.00,15.00,25.00,30.00,4.00,4.00,10.00,6.00,8.00,8.00,,,,,,,,,,,,,,,27.00,1.00,0.00,0.00,3.00,,,1.00,0,0.00,1.00,1.00,5.00,31.10
70093083,201901,11,0.82,2019-01-22,3,3,3.00,75.00,50.00,3.00,2.00,2.58,5.72,2.32,3.47,14.79,3.00,2.58,5.72,2.32,3.47,14.79,,1,2.00,1.00,,,0,,,,,,0.00,2.00,2.00,3.00,2.00,2.00,10.00,5.00,3.00,10.00,,,,,,,,,,,,,,,34.00,0.00,0.00,0.00,4.00,,,4.00,0,0.00,,1.00,9.00,72.70
70093083,201902,12,0.87,2019-02-20,3,3,2.00,75.00,55.00,30.00,2.00,1.47,1.69,1.11,1.64,0.00,5.00,1.47,1.69,1.11,1.64,0.00,,1,2.00,1.00,,,0,,,,,,0.00,2.00,2.00,3.00,3.00,2.00,5.00,3.00,3.00,15.00,,,,,,,,,,,,,,,34.00,0.00,0.00,0.00,4.00,,,4.00,0,0.00,,1.00,9.00,72.70
70093086,201901,11,0.80,2019-01-13,3,4,0.00,50.00,20.00,50.00,5.00,4.71,6.60,4.49,3.92,0.00,5.00,5.58,6.80,5.50,4.01,0.00,,1,1.00,0.00,5.00,90.00,0,,,,,,10.00,10.00,-10.00,0.00,3.00,3.00,1.00,5.00,5.00,10.00,,,,,,,,,,,,,,,73.00,0.00,0.00,0.00,3.00,,,2.00,0,0.00,1.00,0.00,2.00,8.60
70093086,201902,12,0.79,2019-02-15,3,4,1.00,50.00,5.00,50.00,5.00,5.57,3.69,5.54,2.78,0.00,5.00,4.74,5.47,4.57,3.49,0.00,,1,1.00,0.00,1.00,5.00,0,,,,,,10.00,10.00,-10.00,5.00,3.00,3.00,0.00,5.00,5.00,5.00,,,,,,,,,,,,,,,73.00,0.00,0.00,0.00,3.00,,,2.00,0,0.00,1.00,0.00,3.00,15.80
70093098,201901,12,0.46,2019-01-04,3,3,4.00,16.00,4.00,23.00,10.00,7.64,15.16,8.36,5.96,4.40,5.00,0.52,10.08,0.73,4.31,41.16,,0,,,,,0,,,,2.00,2.00,,3.00,3.00,3.00,1.00,2.00,2.00,-3.00,5.00,5.00,,,,,,,,,,,,,,,77.00,1.00,0.00,0.00,4.00,,,2.00,0,0.00,,0.00,7.00,46.90
70093100,201901,12,0.48,2019-01-21,3,4,5.00,70.00,60.00,80.00,2.00,0.00,5.33,-0.00,4.00,50.00,2.00,0.00,5.33,-0.00,4.00,50.00,,1,1.00,0.00,0.00,0.00,0,,,,,,2.00,2.00,1.00,1.00,3.00,3.00,0.00,-2.00,-1.00,2.00,,,,,,,,,,,,,,,39.00,0.00,1.00,0.00,3.00,,,5.00,0,0.00,1.00,1.00,9.00,72.70
70093102,201901,12,0.57,2019-01-25,4,4,0.00,50.00,50.00,50.00,1.00,1.00,0.33,1.00,1.00,0.00,2.00,2.00,0.67,2.00,1.17,0.00,,1,1.00,0.00,0.00,0.00,0,,,,,,2.00,3.00,-5.00,2.00,3.00,3.00,0.00,2.00,2.00,5.00,,,,,,,,,,,,,,,36.00,1.00,0.00,0.00,4.00,,,2.00,0,2.00,1.00,1.00,10.00,84.60
70093135,201901,12,3.66,2019-01-18,3,3,0.00,40.00,50.00,50.00,2.00,1.00,1.20,1.00,1.62,20.00,3.00,1.44,2.20,1.55,2.38,20.00,,0,,,,,0,,,,0.00,0.00,,2.00,0.00,0.00,3.00,3.00,0.00,5.00,10.00,10.00,,,,,,,,,,,,,,,91.00,1.00,0.00,0.00,2.00,,,1.00,0,0.00,,0.00,2.00,8.60
70093148,201901,12,2.04,2019-01-20,3,3,70.00,30.00,30.00,30.00,3.00,4.36,15.05,3.26,4.85,0.00,5.00,3.42,9.45,2.55,3.76,0.00,,1,2.00,0.00,6.00,80.00,0,,,,,,2.00,2.00,1.00,2.00,3.00,3.00,4.00,2.00,4.00,5.00,,,,,,,,,,,,,,,46.00,0.00,0.00,1.00,2.00,,,4.00,0,0.00,1.00,0.00,4.00,23.40
70093154,201901,12,3.16,2019-01-03,4,4,0.00,30.00,20.00,69.00,2.00,4.50,9.22,3.88,3.96,0.00,5.00,0.25,16.89,-0.07,5.62,50.71,,0,,,,,0,,,,,,,2.00,15.00,10.00,3.00,3.00,0.00,10.00,10.00,5.00,,,,,,,,,,,,,,,75.00,0.00,0.00,0.00,2.00,,,1.00,0,0.00,,0.00,4.00,23.40
70093156,201901,10,0.57,2019-01-30,3,3,0.00,40.00,60.00,40.00,3.00,2.54,0.36,2.54,0.86,0.00,3.50,2.54,0.36,2.54,0.86,0.00,,1,1.00,0.00,10.00,2.00,0,,,,,,3.00,3.00,-2.00,1.00,2.00,2.00,0.00,1.00,2.00,5.00,,,,,,,,,,,,,,,32.00,0.00,0.00,0.00,4.00,,,4.00,0,1.00,1.00,1.00,9.00,72.70
70093197,201901,12,0.87,2019-01-13,4,4,75.00,50.00,70.00,60.00,2.30,2.98,0.59,2.95,1.07,0.00,2.00,2.98,0.59,2.95,1.07,0.00,,1,1.00,0.00,5.00,80.00,0,,,,,,3.50,3.00,6.00,5.00,4.00,4.00,1.00,2.40,2.00,5.00,,,,,,,,,,,,,,,29.00,0.00,0.00,0.00,4.00,,,6.00,0,1.00,1.00,1.00,10.00,84.60
70093201,201901,11,2.89,2019-01-26,3,2,25.00,89.00,90.00,25.00,15.00,12.98,16.82,13.37,6.78,0.00,20.00,12.98,16.82,13.37,6.78,0.00,,1,6.00,0.00,50.00,64.00,0,,,,,,0.00,0.00,15.00,10.00,5.00,5.00,14.00,-10.00,-15.00,15.00,,,,,,,,,,,,,,,55.00,0.00,0.00,0.00,2.00,,,1.00,0,0.00,1.00,0.00,7.00,46.90
70093201,201902,12,2.82,2019-02-20,3,3,10.00,50.00,93.00,16.00,15.00,9.69,7.70,10.16,4.33,0.00,20.00,12.02,21.60,12.00,8.03,0.00,,1,6.00,0.00,50.00,75.00,0,,,,,,0.00,0.00,20.00,15.00,5.00,5.00,11.00,-5.00,-30.00,20.00,,,,,,,,,,,,,,,55.00,0.00,0.00,0.00,2.00,,,1.00,0,0.00,1.00,0.00,7.00,46.90
70093204,201901,10,3.18,2019-01-04,2,2,0.00,5.00,3.00,3.00,5.00,0.54,45.53,0.70,9.35,46.01,5.00,0.85,46.50,0.86,9.39,45.08,,0,,,,,0,,,,,,,5.00,10.00,5.00,4.00,2.00,2.00,10.00,10.00,15.00,,,,,,,,,,,,,,,55.00,1.00,0.00,0.00,1.00,,,1.00,0,0.00,,1.00,1.00,2.70
70093204,201902,11,3.16,2019-02-04,2,2,0.00,6.00,2.00,1.00,5.00,2.94,45.84,3.08,9.35,33.02,10.00,1.87,44.81,1.64,9.33,40.62,,0,,,,,0,,,,,,,-5.00,-10.00,5.00,2.00,2.00,0.00,10.00,20.00,15.00,,,,,,,,,,,,,,,55.00,1.00,0.00,0.00,1.00,,,1.00,0,0.00,,1.00,1.00,2.70
